sample_id	Bin ID	Mapped genome	Purity (bp)	Completeness (bp)	Predicted size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Predicted size (seq)	True positives (seq)	True size (seq)
pool	CAMI_high_GoldStandardAssembly-bin_28-refined_1.fna	1287_H	0.9863933607625244	0.9997138082450929	4097338	4041587	4042744.0	0.46153846153846156	0.6666666666666666	13	6	9.0
pool	CAMI_high_GoldStandardAssembly-bin_87-refined_2.fna	1048960	0.9587340711031013	0.9996875677288426	4074984	3906826	3908047.0	0.7619047619047619	0.9795918367346939	63	48	49.0
pool	CAMI_high_GoldStandardAssembly-bin_20-refined_3.fna	1036689	0.9404161713891814	0.9996841438348003	6869045	6459761	6461802.0	0.85	0.9834710743801653	140	119	121.0
pool	CAMI_high_GoldStandardAssembly-bin_36-refined_2.fna	1048903	0.4703004822481027	0.9996624617824589	11410724	5366469	5368281.0	0.22602739726027396	0.9705882352941176	146	33	34.0
pool	CAMI_high_GoldStandardAssembly-bin_34-refined_2.fna	1035909	0.9956992870757468	0.9996415979024491	2848830	2836578	2837595.0	0.9636363636363636	0.9814814814814815	55	53	54.0
pool	CAMI_high_GoldStandardAssembly-bin_38-refined_1.fna	1049029	0.612578012701138	0.9996181256724079	6572167	4025965	4027503.0	0.22641509433962265	0.9230769230769231	53	12	13.0
pool	CAMI_high_GoldStandardAssembly-bin_50-refined_1.fna	1365_D	0.517667042106862	0.9995697672584279	5385678	2787988	2789188.0	0.3090909090909091	0.85	55	17	20.0
pool	CAMI_high_GoldStandardAssembly-bin_69-refined_0.fna	1048927	0.5339090745037772	0.9995179914702538	9232042	4929071	4931448.0	0.13793103448275862	0.8	29	4	5.0
pool	CAMI_high_GoldStandardAssembly-bin_8-refined_1.fna	1030725	0.9884116724784107	0.9995084482312137	3412917	3373367	3375026.0	0.7083333333333334	0.9444444444444444	24	17	18.0
pool	CAMI_high_GoldStandardAssembly-bin_104-refined_1.fna	1286_CB	0.5582324339811422	0.9994514396616445	7092216	3959105	3961278.0	0.15714285714285714	0.8461538461538461	70	11	13.0
pool	CAMI_high_GoldStandardAssembly-bin_53-refined_1.fna	1286_AY	0.5452895748771134	0.9994486332176494	6459003	3522027	3523970.0	0.3617021276595745	0.7727272727272727	47	17	22.0
pool	CAMI_high_GoldStandardAssembly-bin_56-refined_5.fna	1036686	0.9981237690428634	0.9994416358067372	4598048	4589421	4591985.0	0.9795918367346939	0.96	49	48	50.0
pool	CAMI_high_GoldStandardAssembly-bin_10-refined_1.fna	1030929	0.3938065753213285	0.9994259092967389	14879942	5859819	5863185.0	0.5238095238095238	0.9777777777777777	168	88	90.0
pool	CAMI_high_GoldStandardAssembly-bin_122-refined_1.fna	1048864	0.5134354633386545	0.9994000714488391	15784718	8104434	8109299.0	0.6491228070175439	0.9487179487179487	57	37	39.0
pool	CAMI_high_GoldStandardAssembly-bin_103-refined_0.fna	1036542	0.31330173775293074	0.99937912848049	16702547	5232937	5236188.0	0.23943661971830985	0.9444444444444444	71	17	18.0
pool	CAMI_high_GoldStandardAssembly-bin_20-refined_1.fna	1287_CK	0.9826603722269653	0.9993096525746165	3698926	3634788	3637299.0	0.6949152542372882	0.8723404255319149	59	41	47.0
pool	CAMI_high_GoldStandardAssembly-bin_29-refined_0.fna	1036008	0.9509355592821076	0.9992956210777767	3686458	3505584	3508055.0	0.6097560975609756	0.9615384615384616	82	50	52.0
pool	CAMI_high_GoldStandardAssembly-bin_43.fna	1285_L	1.0	0.9992896239741699	5529758	5529758	5533689.0	1.0	0.7368421052631579	28	28	38.0
pool	CAMI_high_GoldStandardAssembly-bin_62-refined_2.fna	1036599	0.9757088762713757	0.9992815089238489	4424538	4317061	4320165.0	0.45454545454545453	0.9090909090909091	44	20	22.0
pool	CAMI_high_GoldStandardAssembly-bin_93-refined_2.fna	1036593	0.9514570378641708	0.999253170881903	4512683	4293624	4296833.0	0.5490196078431373	0.9655172413793104	51	28	29.0
pool	CAMI_high_GoldStandardAssembly-bin_11-refined_3.fna	1036653	0.9729216886698214	0.9992237606442029	5560945	5410364	5414567.0	0.8333333333333334	0.8928571428571429	30	25	28.0
pool	CAMI_high_GoldStandardAssembly-bin_104-refined_3.fna	1036659	0.9753544815989685	0.9991978012691389	5685415	5545295	5549747.0	0.7931034482758621	0.971830985915493	87	69	71.0
pool	CAMI_high_GoldStandardAssembly-bin_119-refined_0.fna	1048915	0.190421397331906	0.9991031557011015	29608327	5638059	5643120.0	0.08641975308641975	0.875	162	14	16.0
pool	CAMI_high_GoldStandardAssembly-bin_15-refined_3.fna	1048912	0.47745109453467977	0.9990842712637128	11750016	5610058	5615200.0	0.22727272727272727	0.8333333333333334	44	10	12.0
pool	CAMI_high_GoldStandardAssembly-bin_83-refined_0.fna	1049065	0.5934270706872056	0.9990664044073989	6345816	3765779	3769298.0	0.17964071856287425	0.9375	167	30	32.0
pool	CAMI_high_GoldStandardAssembly-bin_24-refined_2.fna	1053046	0.9986891816517389	0.9990255230077307	5382134	5375079	5380322.0	0.8888888888888888	0.9230769230769231	27	24	26.0
pool	CAMI_high_GoldStandardAssembly-bin_55-refined_0.fna	1049026	0.9819936513485495	0.9990201667819117	3386861	3325876	3329138.0	0.9393939393939394	0.9393939393939394	33	31	33.0
pool	CAMI_high_GoldStandardAssembly-bin_76-refined_0.fna	1035984	0.9954256441357596	0.9989471472979419	2789901	2777139	2780066.0	0.9325842696629213	0.9651162790697675	89	83	86.0
pool	CAMI_high_GoldStandardAssembly-bin_80-refined_2.fna	1036668	1.0	0.9989343719298084	3471243	3471243	3474946.0	1.0	0.9411764705882353	32	32	34.0
pool	CAMI_high_GoldStandardAssembly-bin_120-refined_3.fna	1048873	0.9998769182288327	0.9988704528112072	8758405	8757327	8767230.0	0.9850746268656716	0.8918918918918919	67	66	74.0
pool	CAMI_high_GoldStandardAssembly-bin_25-refined_0.fna	1285_CC	0.9448476562397344	0.9988522631772689	3044168	2876275	2879580.0	0.6636363636363637	0.9605263157894737	110	73	76.0
pool	CAMI_high_GoldStandardAssembly-bin_23-refined_1.fna	1036758	0.9864806547746682	0.998852145923865	4080671	4025503	4030129.0	0.9285714285714286	0.9512195121951219	84	78	82.0
pool	CAMI_high_GoldStandardAssembly-bin_103-refined_2.fna	1049059	0.9970427814350433	0.9987762046655544	4316218	4303454	4308727.0	0.8863636363636364	0.9069767441860465	44	39	43.0
pool	CAMI_high_GoldStandardAssembly-bin_9-refined_1.fna	1048900	0.6191049289465627	0.9987642255238309	8370531	5182237	5188649.0	0.42857142857142855	0.9	63	27	30.0
pool	CAMI_high_GoldStandardAssembly-bin_63-refined_1.fna	1048576	0.9862948134735783	0.9987548526398154	2948081	2907677	2911302.0	0.9240506329113924	0.9605263157894737	79	73	76.0
pool	CAMI_high_GoldStandardAssembly-bin_67-refined_1.fna	1048906	0.9989164820817827	0.9987419553646298	4480775	4475920	4481558.0	0.968421052631579	0.9583333333333334	95	92	96.0
pool	CAMI_high_GoldStandardAssembly-bin_13-refined_1.fna	1035990	0.9931828669106402	0.9987416607125874	5857741	5817808	5825138.0	0.6909090909090909	0.95	55	38	40.0
pool	CAMI_high_GoldStandardAssembly-bin_52-refined_2.fna	1048876	0.9993245744891573	0.9987187699480139	8991369	8985296	8996823.0	0.8787878787878788	0.90625	33	29	32.0
pool	CAMI_high_GoldStandardAssembly-bin_53-refined_2.fna	1030764	0.9945447193013761	0.9986806568217061	4735595	4709761	4715983.0	0.875	0.875	32	28	32.0
pool	CAMI_high_GoldStandardAssembly-bin_47-refined_1.fna	1048936	0.9710882497171206	0.9986750647543168	6925212	6724992	6733914.0	0.625	0.8823529411764706	48	30	34.0
pool	CAMI_high_GoldStandardAssembly-bin_35-refined_3.fna	1286_U	0.46834768255894244	0.998669107344678	8531587	3995749	4001074.0	0.4142857142857143	0.7837837837837838	70	29	37.0
pool	CAMI_high_GoldStandardAssembly-bin_93-refined_0.fna	1036674	0.43888333683115605	0.9986612786731976	6322981	2775051	2778771.0	0.5873015873015873	0.925	63	37	40.0
pool	CAMI_high_GoldStandardAssembly-bin_2-refined_2.fna	1048879	0.9997522948336177	0.9985744584717835	9337714	9335401	9348728.0	0.9791666666666666	0.94	48	47	50.0
pool	CAMI_high_GoldStandardAssembly-bin_124-refined_3.fna	1285_BA	0.4280525873424906	0.9985701524502957	10247561	4386495	4392776.0	0.15384615384615385	0.6666666666666666	39	6	9.0
pool	CAMI_high_GoldStandardAssembly-bin_24-refined_1.fna	1048963	0.5214706727598158	0.9985191485902184	10080611	5256743	5264539.0	0.5072463768115942	0.9722222222222222	69	35	36.0
pool	CAMI_high_GoldStandardAssembly-bin_101-refined_2.fna	1220_BC	0.6494006192964029	0.9984934585100194	14661800	9521382	9535748.0	0.7162162162162162	0.7571428571428571	74	53	70.0
pool	CAMI_high_GoldStandardAssembly-bin_107-refined_1.fna	evo_1030719.017	0.9867798687993072	0.9984886907583228	4767048	4704027	4711147.0	0.8115942028985508	0.9180327868852459	69	56	61.0
pool	CAMI_high_GoldStandardAssembly-bin_7-refined_1.fna	1365_P	0.4009867792525907	0.9984846506659432	14685554	5888713	5897650.0	0.4714285714285714	0.7674418604651163	70	33	43.0
pool	CAMI_high_GoldStandardAssembly-bin_78-refined_6.fna	1036710	0.998406918479565	0.9984632542463822	4980285	4972351	4980004.0	0.9344262295081968	0.9047619047619048	61	57	63.0
pool	CAMI_high_GoldStandardAssembly-bin_3-refined_1.fna	1036722	0.6935705802788047	0.9984309048893815	2909205	2017739	2020910.0	0.6976744186046512	0.9375	43	30	32.0
pool	CAMI_high_GoldStandardAssembly-bin_53-refined_0.fna	1036578	0.9660011980274273	0.9984138435640424	2827982	2731834	2736174.0	0.8292682926829268	0.918918918918919	41	34	37.0
pool	CAMI_high_GoldStandardAssembly-bin_35-refined_1.fna	1036638	0.9857244023610339	0.9983850927119435	1656393	1632747	1635388.0	0.6666666666666666	0.9090909090909091	15	10	11.0
pool	CAMI_high_GoldStandardAssembly-bin_30-refined_2.fna	1049062	0.983237463011197	0.9983620436359747	3379739	3323086	3328538.0	0.8846153846153846	0.9387755102040817	52	46	49.0
pool	CAMI_high_GoldStandardAssembly-bin_46-refined_2.fna	1287_BU	0.982683869483131	0.9983490972408291	4015389	3945858	3952383.0	0.7368421052631579	0.7777777777777778	19	14	18.0
pool	CAMI_high_GoldStandardAssembly-bin_49-refined_0.fna	1053007	0.4376804218370051	0.9983227535896438	16674118	7297935	7310196.0	0.4621212121212121	0.9242424242424242	132	61	66.0
pool	CAMI_high_GoldStandardAssembly-bin_76-refined_3.fna	evo_1036686.021	0.5849296013208838	0.9983028563728472	7498010	4385808	4393264.0	0.5116279069767442	0.8979591836734694	86	44	49.0
pool	CAMI_high_GoldStandardAssembly-bin_38-refined_3.fna	1030845	0.5319760438401777	0.9982591021028996	12435716	6615503	6627040.0	0.8421052631578947	0.9572649572649573	133	112	117.0
pool	CAMI_high_GoldStandardAssembly-bin_32-refined_6.fna	1036761	0.959491944379389	0.9982469155004686	4120415	3953505	3960448.0	0.5131578947368421	0.9285714285714286	76	39	42.0
pool	CAMI_high_GoldStandardAssembly-bin_11-refined_0.fna	1286_AT	0.6065156130717496	0.9982360017316081	5843533	3544194	3550457.0	0.17857142857142858	0.7142857142857143	28	5	7.0
pool	CAMI_high_GoldStandardAssembly-bin_118.fna	1287_D	0.9065635624629348	0.9982249771722373	4817521	4367389	4375155.0	0.5423728813559322	0.6530612244897959	59	32	49.0
pool	CAMI_high_GoldStandardAssembly-bin_89-refined_1.fna	1035975	0.9946561992591841	0.9982045281599302	6306560	6272859	6284142.0	0.8285714285714286	0.8923076923076924	70	58	65.0
pool	CAMI_high_GoldStandardAssembly-bin_120-refined_4.fna	1035924		0.9981561324649115	918503	870472	872080.0		0.98	55	49	50.0
pool	CAMI_high_GoldStandardAssembly-bin_95-refined_1.fna	1036563	0.911302240153494	0.998132009850089	4062177	3701871	3708799.0	0.13636363636363635	0.8	88	12	15.0
pool	CAMI_high_GoldStandardAssembly-bin_76-refined_4.fna	1220_BA	0.9733974078592621	0.9981210979280153	6595861	6420394	6432480.0	0.6458333333333334	0.6739130434782609	48	31	46.0
pool	CAMI_high_GoldStandardAssembly-bin_108-refined_6.fna	1049008	0.9967636173825987	0.9981054495357753	5186037	5169253	5179065.0	0.8947368421052632	0.9107142857142857	57	51	56.0
pool	CAMI_high_GoldStandardAssembly-bin_51-refined_3.fna	1048924	0.5823284450081624	0.998102416417565	8651293	5037894	5047472.0	0.5	0.75	30	15	20.0
pool	CAMI_high_GoldStandardAssembly-bin_56-refined_2.fna	1030860	0.9935505773343544	0.9980916799488899	4836712	4805518	4814706.0	0.7884615384615384	0.8723404255319149	52	41	47.0
pool	CAMI_high_GoldStandardAssembly-bin_86-refined_0.fna	1285_T	0.8205341163988087	0.9980817792862687	4542830	3727547	3734711.0	0.375	0.6428571428571429	24	9	14.0
pool	CAMI_high_GoldStandardAssembly-bin_100-refined_0.fna	1285_M	0.3660161244360964	0.9980705512158662	14180837	5190415	5200449.0	0.5294117647058824	0.703125	85	45	64.0
pool	CAMI_high_GoldStandardAssembly-bin_85.fna	1021_O	0.9303553831566442	0.9980064710156777	6979678	6493581	6506552.0	0.36923076923076925	0.6666666666666666	65	24	36.0
pool	CAMI_high_GoldStandardAssembly-bin_0-refined_1.fna	1220_L	0.5916745729633477	0.9979742013597839	18110038	10715249	10737000.0	0.6753246753246753	0.7819548872180451	154	104	133.0
pool	CAMI_high_GoldStandardAssembly-bin_13-refined_3.fna	1139_O	0.9911958822984475	0.9979692421322351	2655462	2632083	2637439.0	0.42857142857142855	0.9	21	9	10.0
pool	CAMI_high_GoldStandardAssembly-bin_72-refined_0.fna	1365_G	0.9751762574788287	0.9979666551027488	3761117	3667752	3675225.0	0.7142857142857143	0.8	28	20	25.0
pool	CAMI_high_GoldStandardAssembly-bin_124-refined_4.fna	1049211	0.9989611452519879	0.997922758648688	3543325	3539644	3547012.0	0.8823529411764706	0.8333333333333334	17	15	18.0
pool	CAMI_high_GoldStandardAssembly-bin_51-refined_1.fna	1036770	0.9958948508380429	0.9979088766951165	2315872	2306365	2311198.0	0.9885057471264368	0.9772727272727273	87	86	88.0
pool	CAMI_high_GoldStandardAssembly-bin_34-refined_4.fna	1139_BD	0.32721789678776075	0.9979084107821518	16344922	5348351	5359561.0	0.3020833333333333	0.6904761904761905	96	29	42.0
pool	CAMI_high_GoldStandardAssembly-bin_12-refined_4.fna	1048771	0.9908297408327839	0.9978950218108635	3943400	3907238	3915480.0	0.7692307692307693	0.7692307692307693	26	20	26.0
pool	CAMI_high_GoldStandardAssembly-bin_105-refined_5.fna	1286_AV	0.9207662560860634	0.9977929409011166	4222557	3887988	3896588.0	0.37037037037037035	0.625	27	10	16.0
pool	CAMI_high_GoldStandardAssembly-bin_30-refined_1.fna	1139_AO	0.9982409997947026	0.9977870734101713	5367822	5358380	5370264.0	0.9714285714285714	0.68	35	34	50.0
pool	CAMI_high_GoldStandardAssembly-bin_92-refined_3.fna	1220_Y	0.6529663156893435	0.9977811009944407	5508618	3596942	3604941.0	0.42857142857142855	0.7142857142857143	35	15	21.0
pool	CAMI_high_GoldStandardAssembly-bin_14-refined_0.fna	1139_AS	0.9651310039910861	0.9977552900865052	6508504	6281559	6295691.0	0.7125	0.7702702702702703	80	57	74.0
pool	CAMI_high_GoldStandardAssembly-bin_86-refined_2.fna	evo_1048975.038	0.9826079656004187	0.9977307985941858	4561916	4482575	4492770.0	0.8115942028985508	0.875	69	56	64.0
pool	CAMI_high_GoldStandardAssembly-bin_76-refined_1.fna	1286_H	0.9854164153830971	0.9977112222667841	5107112	5032632	5044177.0	0.5535714285714286	0.6458333333333334	56	31	48.0
pool	CAMI_high_GoldStandardAssembly-bin_51-refined_0.fna	1286_CQ	1.0	0.9976897754424	4125111	4125111	4134663.0	1.0	0.8653846153846154	45	45	52.0
pool	CAMI_high_GoldStandardAssembly-bin_27-refined_1.fna	1030785	0.9695045707051883	0.9976882168133284	2964641	2874233	2880893.0	0.76	0.9743589743589743	50	38	39.0
pool	CAMI_high_GoldStandardAssembly-bin_32-refined_5.fna	1285_D	0.24003914443130753	0.9976387145648954	17073182	4098232	4107932.0	0.15294117647058825	0.65	85	13	20.0
pool	CAMI_high_GoldStandardAssembly-bin_5-refined_0.fna	1287_O	0.4999458650284615	0.9975527756187598	10954102	5476458	5489893.0	0.48	0.6857142857142857	50	24	35.0
pool	CAMI_high_GoldStandardAssembly-bin_100-refined_2.fna	1139_CK	0.9714405017741572	0.9975364606862658	6746302	6553631	6569816.0	0.8289473684210527	0.7777777777777778	76	63	81.0
pool	CAMI_high_GoldStandardAssembly-bin_108-refined_0.fna	1048867	0.9235488444716751	0.9975161831478764	7662945	7077104	7094726.0	0.9166666666666666	0.908256880733945	108	99	109.0
pool	CAMI_high_GoldStandardAssembly-bin_121.fna	1285_BJ	0.5719968747690083	0.997497442906841	6859013	3923334	3933177.0	0.4634146341463415	0.8636363636363636	82	38	44.0
pool	CAMI_high_GoldStandardAssembly-bin_66-refined_1.fna	1286_CF	0.8816874554533802	0.9974704740321282	4576666	4035189	4045422.0	0.19047619047619047	0.6666666666666666	84	16	24.0
pool	CAMI_high_GoldStandardAssembly-bin_2-refined_3.fna	1285_A	0.9985074184692228	0.9974583819773791	6548386	6538612	6555273.0	0.8909090909090909	0.7538461538461538	55	49	65.0
pool	CAMI_high_GoldStandardAssembly-bin_103-refined_1.fna	1287_AN	0.30041127733924883	0.9974535241456358	25181791	7564894	7584207.0	0.323943661971831	0.6571428571428571	142	46	70.0
pool	CAMI_high_GoldStandardAssembly-bin_19-refined_0.fna	1286_E	0.9632660385943853	0.9973692712580402	5951332	5732716	5747837.0	0.85	0.6710526315789473	60	51	76.0
pool	CAMI_high_GoldStandardAssembly-bin_58-refined_5.fna	1220_V	0.9808551592839714	0.9973687542579067	6416559	6293715	6310319.0	0.8289473684210527	0.7974683544303798	76	63	79.0
pool	CAMI_high_GoldStandardAssembly-bin_80-refined_3.fna	1285_BN	0.9664394496208709	0.997367238983748	4634042	4478521	4490343.0	0.43820224719101125	0.8478260869565217	89	39	46.0
pool	CAMI_high_GoldStandardAssembly-bin_97.fna	1139_AR	0.9899588244992613	0.9973659388600775	4639895	4593305	4605436.0	0.8867924528301887	0.7966101694915254	53	47	59.0
pool	CAMI_high_GoldStandardAssembly-bin_13-refined_0.fna	1030710	0.5890947374916122	0.997328371364215	7779180	4582674	4594950.0	0.6712328767123288	0.8909090909090909	73	49	55.0
pool	CAMI_high_GoldStandardAssembly-bin_78-refined_5.fna	evo_1048969.022	0.9578397459907121	0.9972939355268456	3676401	3521403	3530958.0	0.8947368421052632	0.9550561797752809	95	85	89.0
pool	CAMI_high_GoldStandardAssembly-bin_70-refined_0.fna	1220_BM	0.49995899204761635	0.9972564479532181	16460222	8229436	8252076.0	0.4808743169398907	0.7213114754098361	183	88	122.0
pool	CAMI_high_GoldStandardAssembly-bin_82-refined_0.fna	evo_1048963.008	0.573901466343805	0.9972398266348897	8985478	5156779	5171052.0	0.2206896551724138	0.9142857142857143	145	32	35.0
pool	CAMI_high_GoldStandardAssembly-bin_117-refined_2.fna	evo_1036569.014	0.9859963044881792	0.9972187135639331	3164379	3120066	3128768.0	0.76	0.8260869565217391	25	19	23.0
pool	CAMI_high_GoldStandardAssembly-bin_95-refined_3.fna	1220_BE	0.4880025039065146	0.9970621592247868	9847013	4805367	4819526.0	0.047619047619047616	0.3333333333333333	84	4	12.0
pool	CAMI_high_GoldStandardAssembly-bin_15-refined_1.fna	1030788	0.8370294042978959	0.9970421773843677	3616002	3026700	3035679.0	0.8823529411764706	0.9493670886075949	85	75	79.0
pool	CAMI_high_GoldStandardAssembly-bin_56-refined_3.fna	1220_CD	0.9975806350519599	0.9970194975871358	6222294	6207240	6225796.0	0.8727272727272727	0.6666666666666666	55	48	72.0
pool	CAMI_high_GoldStandardAssembly-bin_30-refined_0.fna	1030722	0.9761218381537531	0.9970017501324238	3247193	3169656	3179188.0	0.8888888888888888	0.9056603773584906	54	48	53.0
pool	CAMI_high_GoldStandardAssembly-bin_55-refined_1.fna	1287_BR	0.9940234019530192	0.9969824493519852	5764818	5730364	5747708.0	0.9655172413793104	0.7	58	56	80.0
pool	CAMI_high_GoldStandardAssembly-bin_92-refined_0.fna	evo_1030719.011	0.39142527811328853	0.9969744336647837	12323665	4823794	4838433.0	0.37333333333333335	0.9032258064516129	150	56	62.0
pool	CAMI_high_GoldStandardAssembly-bin_76-refined_2.fna	1049041	0.5785913296051958	0.9968734892963164	8585699	4967611	4983191.0	0.5975609756097561	0.8909090909090909	82	49	55.0
pool	CAMI_high_GoldStandardAssembly-bin_4-refined_0.fna	1286_AE	0.3672051848942084	0.9968635621995855	12804890	4702022	4716816.0	0.17647058823529413	0.75	187	33	44.0
pool	CAMI_high_GoldStandardAssembly-bin_32-refined_1.fna	1285_BL	0.9400759653359614	0.9968435581408756	4764015	4478536	4492717.0	0.6833333333333333	0.7192982456140351	60	41	57.0
pool	CAMI_high_GoldStandardAssembly-bin_22-refined_2.fna	1220_B	0.3434361487263765	0.996835667816733	14956029	5136441	5152746.0	0.35789473684210527	0.7391304347826086	95	34	46.0
pool	CAMI_high_GoldStandardAssembly-bin_44-refined_0.fna	1287_CL	0.41283112567013697	0.996797015085174	13125115	5418456	5435867.0	0.6341463414634146	0.7323943661971831	82	52	71.0
pool	CAMI_high_GoldStandardAssembly-bin_56-refined_4.fna	1049074	0.3984851665070593	0.9967228189187041	12806424	5103170	5119949.0	0.4146341463414634	0.918918918918919	82	34	37.0
pool	CAMI_high_GoldStandardAssembly-bin_52-refined_1.fna	1030935	0.9973628450761935	0.9967194962694014	6384532	6367695	6388653.0	0.978021978021978	0.9368421052631579	91	89	95.0
pool	CAMI_high_GoldStandardAssembly-bin_108-refined_1.fna	1036611	0.9962959550772224	0.9967095484288669	2648456	2638646	2647357.0	0.968	0.968	125	121	125.0
pool	CAMI_high_GoldStandardAssembly-bin_35-refined_2.fna	1030857	0.9981771290133151	0.996579329710282	5410147	5400285	5418821.0	0.9464285714285714	0.9298245614035088	56	53	57.0
pool	CAMI_high_GoldStandardAssembly-bin_8-refined_0.fna	1220_AA	0.5313058256081988	0.9965709601716582	10187417	5412634	5431258.0	0.6421052631578947	0.6853932584269663	95	61	89.0
pool	CAMI_high_GoldStandardAssembly-bin_52-refined_3.fna	evo_1048975.035	0.3628900323168686	0.9964847676578305	12432207	4511524	4527439.0	0.32947976878612717	0.8769230769230769	173	57	65.0
