sample_id	Bin ID	Mapped genome	Purity (bp)	Completeness (bp)	Predicted size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Predicted size (seq)	True positives (seq)	True size (seq)
pool	CAMI_high_GoldStandardAssembly-bin_9.fna	1048900	0.5444885873705152	1.0	9529399	5188649	5188649.0	0.1477832512315271	1.0	203	30	30.0
pool	CAMI_high_GoldStandardAssembly-bin_84.fna	1030947	0.6315916501989126	0.9999570316111596	14812281	9355313	9355715.0	0.7863247863247863	0.989247311827957	117	92	93.0
pool	CAMI_high_GoldStandardAssembly-bin_123.fna	1048780	0.2947449540464803	0.9999012844675663	27939318	8234973	8235786.0	0.45045045045045046	0.9803921568627451	222	100	102.0
pool	CAMI_high_GoldStandardAssembly-bin_24.fna	1048984	0.2818755007580006	0.9998980831901312	21544838	6072962	6073581.0	0.4756756756756757	0.9777777777777777	185	88	90.0
pool	CAMI_high_GoldStandardAssembly-bin_115.fna	1048888	0.37790923855740854	0.9998452038729829	22851598	8635830	8637167.0	0.25157232704402516	0.975609756097561	159	40	41.0
pool	CAMI_high_GoldStandardAssembly-bin_102.fna	1048777	0.282758978211093	0.9998417132602107	24729648	6992530	6993637.0	0.06477732793522267	0.9411764705882353	247	16	17.0
pool	CAMI_high_GoldStandardAssembly-bin_28.fna	1287_H	0.5637038598133618	0.9997138082450929	7169699	4041587	4042744.0	0.11538461538461539	0.6666666666666666	52	6	9.0
pool	CAMI_high_GoldStandardAssembly-bin_90.fna	1030734	0.301277243538254	0.9997092003287508	16682488	5026054	5027516.0	0.6769662921348315	0.9917695473251029	356	241	243.0
pool	CAMI_high_GoldStandardAssembly-bin_20.fna	1036689	0.3798300097859826	0.9996841438348003	17006979	6459761	6461802.0	0.27610208816705334	0.9834710743801653	431	119	121.0
pool	CAMI_high_GoldStandardAssembly-bin_119.fna	1048915	0.13475047045216437	0.9996581678220559	41863980	5641191	5643120.0	0.04559270516717325	0.9375	329	15	16.0
pool	CAMI_high_GoldStandardAssembly-bin_108.fna	1048867	0.10586095556018285	0.9995474102875854	66988957	7091515	7094726.0	0.1501416430594901	0.9724770642201835	706	106	109.0
pool	CAMI_high_GoldStandardAssembly-bin_120.fna	1048873	0.24311292683179903	0.9995098794031866	36044702	8762933	8767230.0	0.20408163265306123	0.9459459459459459	343	70	74.0
pool	CAMI_high_GoldStandardAssembly-bin_7.fna	1365_P	0.2763163773607834	0.9993393978957721	21329731	5893754	5897650.0	0.1782178217821782	0.8372093023255814	202	36	43.0
pool	CAMI_high_GoldStandardAssembly-bin_43.fna	1285_L	1.0	0.9992896239741699	5529758	5529758	5533689.0	1.0	0.7368421052631579	28	28	38.0
pool	CAMI_high_GoldStandardAssembly-bin_117.fna	1036581	0.5272978643578952	0.9992683046912576	7505752	3957767	3960665.0	0.6184971098265896	0.9727272727272728	173	107	110.0
pool	CAMI_high_GoldStandardAssembly-bin_11.fna	1036653	0.3931557711347885	0.9992237606442029	13761375	5410364	5414567.0	0.1404494382022472	0.8928571428571429	178	25	28.0
pool	CAMI_high_GoldStandardAssembly-bin_47.fna	1048936	0.23220691912333385	0.9991318570448033	28974451	6728068	6733914.0	0.10437710437710437	0.9117647058823529	297	31	34.0
pool	CAMI_high_GoldStandardAssembly-bin_89.fna	1035975	0.459680130654923	0.9988902224042677	13655513	6277168	6284142.0	0.44525547445255476	0.9384615384615385	137	61	65.0
pool	CAMI_high_GoldStandardAssembly-bin_25.fna	1285_CC	0.5275304782039415	0.9988522631772689	5452339	2876275	2879580.0	0.31196581196581197	0.9605263157894737	234	73	76.0
pool	CAMI_high_GoldStandardAssembly-bin_52.fna	1048876	0.23186252267197568	0.9987187699480139	38752688	8985296	8996823.0	0.08100558659217877	0.90625	358	29	32.0
pool	CAMI_high_GoldStandardAssembly-bin_37.fna	1049014	0.16746865946547565	0.9987089332554707	35405347	5929286	5936951.0	0.11864406779661017	0.9130434782608695	354	42	46.0
pool	CAMI_high_GoldStandardAssembly-bin_45.fna	1285_BQ	0.293667250475595	0.9986946600569055	25411853	7462629	7472383.0	0.23931623931623933	0.7777777777777778	234	56	72.0
pool	CAMI_high_GoldStandardAssembly-bin_92.fna	1286_BF	0.18335125396606983	0.9986369444264734	26940083	4939498	4946240.0	0.060714285714285714	0.68	280	17	25.0
pool	CAMI_high_GoldStandardAssembly-bin_57.fna	1285_CO	0.2244459165749496	0.9985675115569329	21184716	4754823	4761644.0	0.15789473684210525	0.8636363636363636	361	57	66.0
pool	CAMI_high_GoldStandardAssembly-bin_31.fna	1030830	0.5679786083717323	0.998565897002139	8614585	4892900	4899927.0	0.6739130434782609	0.9538461538461539	184	124	130.0
pool	CAMI_high_GoldStandardAssembly-bin_44.fna	1287_CL	0.36596904538593755	0.9985606711863996	14831973	5428043	5435867.0	0.4014084507042254	0.8028169014084507	142	57	71.0
pool	CAMI_high_GoldStandardAssembly-bin_101.fna	1220_BC	0.18773054899410058	0.9984934585100194	50718341	9521382	9535748.0	0.08128834355828221	0.7571428571428571	652	53	70.0
pool	CAMI_high_GoldStandardAssembly-bin_49.fna	1053007	0.2705519353661294	0.9984681669273984	26978177	7298998	7310196.0	0.16847826086956522	0.9393939393939394	368	62	66.0
pool	CAMI_high_GoldStandardAssembly-bin_93.fna	1287_F	0.15105541776675468	0.9984675413834407	38396928	5800064	5808966.0	0.13679245283018868	0.6744186046511628	212	29	43.0
pool	CAMI_high_GoldStandardAssembly-bin_107.fna	1286_CH	0.5739283621806806	0.9983582781752036	11087328	6363332	6373796.0	0.4892086330935252	0.7555555555555555	139	68	90.0
pool	CAMI_high_GoldStandardAssembly-bin_46.fna	1287_BU	0.5220331448733799	0.9983490972408291	7558635	3945858	3952383.0	0.07329842931937172	0.7777777777777778	191	14	18.0
pool	CAMI_high_GoldStandardAssembly-bin_0.fna	1220_L	0.4123880842097358	0.9982988730557883	25991864	10718735	10737000.0	0.46255506607929514	0.7894736842105263	227	105	133.0
pool	CAMI_high_GoldStandardAssembly-bin_76.fna	1220_BA	0.16302988363023777	0.9982846429370943	39388153	6421446	6432480.0	0.07785888077858881	0.6956521739130435	411	32	46.0
pool	CAMI_high_GoldStandardAssembly-bin_118.fna	1287_D	0.9065635624629348	0.9982249771722373	4817521	4367389	4375155.0	0.5423728813559322	0.6530612244897959	59	32	49.0
pool	CAMI_high_GoldStandardAssembly-bin_51.fna	1048924	0.2606440921093592	0.998102416417565	19328633	5037894	5047472.0	0.07211538461538461	0.75	208	15	20.0
pool	CAMI_high_GoldStandardAssembly-bin_85.fna	1021_O	0.9303553831566442	0.9980064710156777	6979678	6493581	6506552.0	0.36923076923076925	0.6666666666666666	65	24	36.0
pool	CAMI_high_GoldStandardAssembly-bin_14.fna	1139_AS	0.3867032058262414	0.9979498676158026	16247044	6282784	6295691.0	0.4715447154471545	0.7837837837837838	123	58	74.0
pool	CAMI_high_GoldStandardAssembly-bin_34.fna	1139_BD	0.14283651006646883	0.9979084107821518	37443865	5348351	5359561.0	0.09235668789808917	0.6904761904761905	314	29	42.0
pool	CAMI_high_GoldStandardAssembly-bin_103.fna	1139_AZ	0.1402499920977465	0.9978783649515487	53971946	7569565	7585659.0	0.11794871794871795	0.7419354838709677	390	46	62.0
pool	CAMI_high_GoldStandardAssembly-bin_30.fna	1139_AO	0.44672696080303104	0.9977870734101713	11994754	5358380	5370264.0	0.24113475177304963	0.68	141	34	50.0
pool	CAMI_high_GoldStandardAssembly-bin_100.fna	1139_CK	0.26396304792584613	0.9975364606862658	24827835	6553631	6569816.0	0.26359832635983266	0.7777777777777778	239	63	81.0
pool	CAMI_high_GoldStandardAssembly-bin_74.fna	1030956	0.26341350102477334	0.9975018067906755	15902541	4188944	4199435.0	0.3008130081300813	0.925	369	111	120.0
pool	CAMI_high_GoldStandardAssembly-bin_121.fna	1285_BJ	0.5719968747690083	0.997497442906841	6859013	3923334	3933177.0	0.4634146341463415	0.8636363636363636	82	38	44.0
pool	CAMI_high_GoldStandardAssembly-bin_8.fna	1220_AA	0.30005848992959605	0.9974435020394906	18054390	5417373	5431258.0	0.35	0.7078651685393258	180	63	89.0
pool	CAMI_high_GoldStandardAssembly-bin_19.fna	1286_E	0.2557292798613631	0.9973692712580402	22417128	5732716	5747837.0	0.4396551724137931	0.6710526315789473	116	51	76.0
pool	CAMI_high_GoldStandardAssembly-bin_97.fna	1139_AR		0.9973659388600775	4639895	4593305	4605436.0		0.7966101694915254	53	47	59.0
pool	CAMI_high_GoldStandardAssembly-bin_70.fna	1220_AI	0.3697557043137471	0.997229817614524	22273582	8235784	8258662.0	0.3884297520661157	0.7580645161290323	242	94	124.0
pool	CAMI_high_GoldStandardAssembly-bin_22.fna	1220_B	0.13314904156332455	0.9970943648299373	38586639	5137774	5152746.0	0.12323943661971831	0.7608695652173914	284	35	46.0
pool	CAMI_high_GoldStandardAssembly-bin_55.fna	1287_BR	0.36421810486285455	0.9969824493519852	15733331	5730364	5747708.0	0.448	0.7	125	56	80.0
pool	CAMI_high_GoldStandardAssembly-bin_86.fna	1287_CC	0.29098929984451694	0.996915746674215	21343802	6210818	6230033.0	0.20353982300884957	0.647887323943662	226	46	71.0
pool	CAMI_high_GoldStandardAssembly-bin_105.fna	evo_1030719.003	0.21110407156711689	0.9966434282497455	23716814	5006716	5023578.0	0.12284482758620689	0.8636363636363636	464	57	66.0
pool	CAMI_high_GoldStandardAssembly-bin_110.fna	1139_BY	0.19454459456350945	0.996465480618602	33952087	6605195	6628624.0	0.07020872865275142	0.7115384615384616	527	37	52.0
pool	CAMI_high_GoldStandardAssembly-bin_75.fna	1285_K	0.9782185682910798	0.9962922872041855	5679241	5555539	5576214.0	0.8271604938271605	0.6979166666666666	81	67	96.0
pool	CAMI_high_GoldStandardAssembly-bin_112.fna	1220_AF	0.48378213785373303	0.9961877790608925	9318645	4508194	4525446.0	0.2446043165467626	0.6938775510204082	139	34	49.0
pool	CAMI_high_GoldStandardAssembly-bin_6.fna	1285_CI	0.96177350033511	0.9960761793871036	7845186	7545292	7575015.0	0.7297297297297297	0.5094339622641509	74	54	106.0
pool	CAMI_high_GoldStandardAssembly-bin_27.fna	1220_H	0.6934984357736443	0.9960757405994518	9723337	6743119	6769685.0	0.6083916083916084	0.725	143	87	120.0
pool	CAMI_high_GoldStandardAssembly-bin_124.fna	1021_H	0.1446382989322568	0.9960534845823323	51509483	7450244	7479763.0	0.18263473053892215	0.6559139784946236	334	61	93.0
pool	CAMI_high_GoldStandardAssembly-bin_41.fna	1220_BL	0.25642457704222615	0.9960354240946085	23539643	6036143	6060169.0	0.24778761061946902	0.691358024691358	226	56	81.0
pool	CAMI_high_GoldStandardAssembly-bin_5.fna	1285_BW	0.29064228842797074	0.9959949353310013	19443461	5651092	5673816.0	0.2953020134228188	0.7333333333333333	149	44	60.0
pool	CAMI_high_GoldStandardAssembly-bin_83.fna	1287_AG	0.30758896690099063	0.995970530412729	12515722	3849698	3865273.0	0.048582995951417005	0.5	247	12	24.0
pool	CAMI_high_GoldStandardAssembly-bin_62.fna	1286_BH	0.2248636985542691	0.995926621015536	24519916	5513639	5536190.0	0.2247557003257329	0.7582417582417582	307	69	91.0
pool	CAMI_high_GoldStandardAssembly-bin_38.fna	1220_I	0.21714827580152596	0.9958778070712092	30870054	6703379	6731126.0	0.21864951768488747	0.7157894736842105	311	68	95.0
pool	CAMI_high_GoldStandardAssembly-bin_40.fna	1220_BI	0.3000729576606509	0.9958214039466791	26938912	8083639	8117559.0	0.2523364485981308	0.7864077669902912	321	81	103.0
pool	CAMI_high_GoldStandardAssembly-bin_39.fna	1285_Y	0.2639369453580733	0.9957239745753975	18736638	4945291	4966528.0	0.23113207547169812	0.6621621621621622	212	49	74.0
pool	CAMI_high_GoldStandardAssembly-bin_63.fna	1220_BU	0.49227907177275415	0.9956821462428529	18369812	9043074	9082290.0	0.3669724770642202	0.6349206349206349	327	120	189.0
pool	CAMI_high_GoldStandardAssembly-bin_56.fna	1220_BV	0.1380659319875451	0.9955760513379319	51159659	7063406	7094793.0	0.13926940639269406	0.6777777777777778	438	61	90.0
pool	CAMI_high_GoldStandardAssembly-bin_87.fna	1287_AT	0.2134320070005537	0.995566412144501	31267241	6673430	6703149.0	0.4435483870967742	0.7142857142857143	248	110	154.0
pool	CAMI_high_GoldStandardAssembly-bin_79.fna	1021_AH	0.6048278004243177	0.9955541841293554	9484402	5736430	5762047.0	0.8513513513513513	0.7078651685393258	74	63	89.0
pool	CAMI_high_GoldStandardAssembly-bin_106.fna	1139_BQ	0.20395176891712113	0.9953791670107172	31976060	6521574	6551849.0	0.18553459119496854	0.8676470588235294	636	118	136.0
pool	CAMI_high_GoldStandardAssembly-bin_71.fna	1285_O	0.3178126281608324	0.9951173218359869	17799900	5657033	5684790.0	0.3492063492063492	0.673469387755102	189	66	98.0
pool	CAMI_high_GoldStandardAssembly-bin_32.fna	1139_AH	0.09013890486919258	0.9945905157368511	62116397	5599104	5629557.0	0.08263069139966273	0.5568181818181818	593	49	88.0
pool	CAMI_high_GoldStandardAssembly-bin_59.fna	1287_AA	0.4535882590604994	0.9944064514342922	14174743	6429497	6465663.0	0.2857142857142857	0.7703703703703704	364	104	135.0
pool	CAMI_high_GoldStandardAssembly-bin_58.fna	1285_CP	0.2130692025262961	0.9938299849740113	30449004	6487745	6528023.0	0.11502347417840375	0.6901408450704225	426	49	71.0
pool	CAMI_high_GoldStandardAssembly-bin_69.fna	1220_AZ	0.1770850110745331	0.9933485481684292	37295929	6604550	6648774.0	0.19402985074626866	0.5591397849462365	268	52	93.0
pool	CAMI_high_GoldStandardAssembly-bin_94.fna	1286_Q	0.48645985553292015	0.9925891714008521	12210948	5940136	5984486.0	0.7425742574257426	0.672645739910314	202	150	223.0
pool	CAMI_high_GoldStandardAssembly-bin_12.fna	1139_G	0.1406325171405054	0.9922210098048158	43858100	6167875	6216231.0	0.0677361853832442	0.4810126582278481	561	38	79.0
pool	CAMI_high_GoldStandardAssembly-bin_113.fna	1030833	0.22565165351171365	0.9920610576475246	24165296	5452939	5496576.0	0.19599109131403117	0.9166666666666666	449	88	96.0
pool	CAMI_high_GoldStandardAssembly-bin_4.fna	1052986	0.37167311279337933	0.9909445592958042	13152084	4888276	4932946.0	0.7375	0.9516129032258065	240	177	186.0
pool	CAMI_high_GoldStandardAssembly-bin_80.fna	1286_BQ	0.20825380964276793	0.9908447500905888	25919425	5397819	5447694.0	0.22916666666666666	0.6875	336	77	112.0
pool	CAMI_high_GoldStandardAssembly-bin_73.fna	1220_G	0.3471102357780071	0.9906422759987483	17511048	6078264	6135680.0	0.27400468384074944	0.612565445026178	427	117	191.0
pool	CAMI_high_GoldStandardAssembly-bin_61.fna	evo_1036686.006	0.2785617041945485	0.9903962881047835	15144562	4218695	4259603.0	0.17408906882591094	0.9148936170212766	247	43	47.0
pool	CAMI_high_GoldStandardAssembly-bin_16.fna	1220_BH	0.26361697681527835	0.990047037939963	24563547	6475368	6540465.0	0.17785234899328858	0.6235294117647059	298	53	85.0
pool	CAMI_high_GoldStandardAssembly-bin_1.fna	1053019	0.2257316518754579	0.9898760909750869	33555405	7574517	7651985.0	0.0989345509893455	0.7738095238095238	657	65	84.0
pool	CAMI_high_GoldStandardAssembly-bin_42.fna	1285_BU	0.9434561766106502	0.9874025484946048	4957889	4677551	4737228.0	0.7491749174917491	0.8832684824902723	303	227	257.0
pool	CAMI_high_GoldStandardAssembly-bin_26.fna	1220_Z	0.9561409851434437	0.986498053518178	6043729	5778657	5857748.0	0.864367816091954	0.7866108786610879	435	376	478.0
pool	CAMI_high_GoldStandardAssembly-bin_104.fna	1287_B	0.2505902400921194	0.9835478607953392	26683633	6686658	6798508.0	0.17613636363636365	0.5794392523364486	352	62	107.0
pool	CAMI_high_GoldStandardAssembly-bin_13.fna	1220_AC	0.28492419385635304	0.9832158785033438	28705523	8178898	8318517.0	0.18085106382978725	0.7285714285714285	282	51	70.0
pool	CAMI_high_GoldStandardAssembly-bin_77.fna	1139_CI	0.08829048592367972	0.9817242403517417	58512522	5166099	5262271.0	0.08943089430894309	0.6376811594202898	492	44	69.0
pool	CAMI_high_GoldStandardAssembly-bin_88.fna	1048657	0.4744318583856105	0.9813787488516089	7914224	3754760	3826005.0	0.26024590163934425	0.8943661971830986	488	127	142.0
pool	CAMI_high_GoldStandardAssembly-bin_29.fna	1021_S	0.16759742592786755	0.9788544457621411	31913014	5348539	5464080.0	0.05714285714285714	0.5507246376811594	665	38	69.0
pool	CAMI_high_GoldStandardAssembly-bin_3.fna	1220_D	0.1441187807354048	0.9763159950326876	55244514	7961772	8154913.0	0.33094812164579607	0.7061068702290076	559	185	262.0
pool	CAMI_high_GoldStandardAssembly-bin_95.fna	1220_R	0.2027400303210143	0.9721359483750461	27848013	5645907	5807734.0	0.10460251046025104	0.5952380952380952	478	50	84.0
pool	CAMI_high_GoldStandardAssembly-bin_72.fna	1285_CQ	0.16329658140172915	0.9596389044516874	34488346	5631829	5868696.0	0.12025316455696203	0.6785714285714286	316	38	56.0
pool	CAMI_high_GoldStandardAssembly-bin_36.fna	1139_CD	0.2667797865341236	0.9561022720353435	24543876	6547810	6848441.0	0.2619047619047619	0.6111111111111112	294	77	126.0
pool	CAMI_high_GoldStandardAssembly-bin_67.fna	1287_BF	0.35626392171767585	0.9527962826362368	13744712	4896745	5139341.0	0.28888888888888886	0.7761194029850746	180	52	67.0
pool	CAMI_high_GoldStandardAssembly-bin_60.fna	1286_T	0.6057166692725535	0.9462764186030352	7374329	4466754	4720348.0	0.5560253699788583	0.7746686303387335	946	526	679.0
pool	CAMI_high_GoldStandardAssembly-bin_96.fna	1139_BE	0.9696436088761343	0.9402694457006064	6192831	6004839	6386296.0	0.9435965494359655	0.740625	1507	1422	1920.0
pool	CAMI_high_GoldStandardAssembly-bin_78.fna	1053013	0.1619585717423847	0.9359103142952656	42627716	6903924	7376694.0	0.03556485355648536	0.7391304347826086	478	17	23.0
pool	CAMI_high_GoldStandardAssembly-bin_10.fna	1053016	0.1462619300672015	0.9349855288656352	48715568	7125233	7620688.0	0.06288032454361055	0.7209302325581395	493	31	43.0
pool	CAMI_high_GoldStandardAssembly-bin_81.fna	1052980	0.3991943174291487	0.9343311965781492	11487899	4585904	4908221.0	0.45274725274725275	0.8408163265306122	455	206	245.0
pool	CAMI_high_GoldStandardAssembly-bin_111.fna	1286_CA	0.26589543707173213	0.9236994569723159	18470332	4911177	5316856.0	0.2894736842105263	0.4731182795698925	152	44	93.0
pool	CAMI_high_GoldStandardAssembly-bin_15.fna	1286_AM	0.15435773579583642	0.909089564058817	45379300	7004646	7705122.0	0.1206896551724138	0.6237623762376238	522	63	101.0
pool	CAMI_high_GoldStandardAssembly-bin_65.fna	1286_AC	0.3877789355301685	0.9015318656442097	12775712	4954152	5495260.0	0.5249077490774908	0.7050805452292441	1084	569	807.0
pool	CAMI_high_GoldStandardAssembly-bin_99.fna	1021_AE	0.11233568205641874	0.6992587724112139	48036598	5396224	7717063.0	0.15485564304461943	0.44360902255639095	381	59	133.0
pool	CAMI_high_GoldStandardAssembly-bin_50.fna	1021_AZ	0.308432400081175	0.6157920213693295	14349248	4425773	7187123.0	0.20930232558139536	0.2621359223300971	129	27	103.0
pool		1053046		0.0	0	0	5380322.0		0.0	0	0	26.0
pool		1286_AN		0.0	0	0	3533256.0		0.0	0	0	19.0
pool		1220_CI		0.0	0	0	3544923.0		0.0	0	0	28.0
pool		1286_CO		0.0	0	0	4466044.0		0.0	0	0	68.0
pool		1285_C		0.0	0	0	4003802.0		0.0	0	0	321.0
pool		1287_P		0.0	0	0	3754388.0		0.0	0	0	8.0
pool		1139_BL		0.0	0	0	5144408.0		0.0	0	0	42.0
pool		1286_AV		0.0	0	0	3896588.0		0.0	0	0	16.0
pool		1139_CC		0.0	0	0	3352209.0		0.0	0	0	19.0
pool		1220_N		0.0	0	0	3673178.0		0.0	0	0	13.0
pool		1220_BP		0.0	0	0	5916138.0		0.0	0	0	223.0
pool		1049059		0.0	0	0	4308727.0		0.0	0	0	43.0
pool		1286_CC		0.0	0	0	4410540.0		0.0	0	0	100.0
pool		1286_BJ		0.0	0	0	5868298.0		0.0	0	0	58.0
pool		1048927		0.0	0	0	4931448.0		0.0	0	0	5.0
pool		evo_1036674.014		0.0	0	0	3046105.0		0.0	0	0	40.0
pool		1139_BM		0.0	0	0	4787236.0		0.0	0	0	57.0
pool		1052983		0.0	0	0	5066578.0		0.0	0	0	249.0
pool		1220_AM		0.0	0	0	3421865.0		0.0	0	0	25.0
pool		1052956		0.0	0	0	2511428.0		0.0	0	0	43.0
pool		1365_O		0.0	0	0	5892554.0		0.0	0	0	38.0
pool		1030860		0.0	0	0	4814706.0		0.0	0	0	47.0
pool		1139_BI		0.0	0	0	4804273.0		0.0	0	0	14.0
pool		1036713		0.0	0	0	4394786.0		0.0	0	0	163.0
pool		1021_Q		0.0	0	0	5434924.0		0.0	0	0	47.0
pool		1139_BC		0.0	0	0	5269559.0		0.0	0	0	40.0
pool		1030965		0.0	0	0	4765019.0		0.0	0	0	64.0
pool		1220_BK		0.0	0	0	3715358.0		0.0	0	0	14.0
pool		evo_1048975.035		0.0	0	0	4527439.0		0.0	0	0	65.0
pool		1287_AW		0.0	0	0	4714683.0		0.0	0	0	98.0
pool		1035984		0.0	0	0	2780066.0		0.0	0	0	86.0
pool		1220_BQ		0.0	0	0	6033766.0		0.0	0	0	192.0
pool		1036578		0.0	0	0	2736174.0		0.0	0	0	37.0
pool		evo_1030719.021		0.0	0	0	4758244.0		0.0	0	0	64.0
pool		1220_CD		0.0	0	0	6225796.0		0.0	0	0	72.0
pool		1220_AV		0.0	0	0	4691739.0		0.0	0	0	57.0
pool		1049002		0.0	0	0	4919248.0		0.0	0	0	86.0
pool		1139_S		0.0	0	0	8064627.0		0.0	0	0	158.0
pool		1139_BH		0.0	0	0	4449724.0		0.0	0	0	47.0
pool		1036602		0.0	0	0	2513181.0		0.0	0	0	35.0
pool		1285_AN		0.0	0	0	4300932.0		0.0	0	0	27.0
pool		1220_U		0.0	0	0	6057962.0		0.0	0	0	81.0
pool		1053043		0.0	0	0	4843474.0		0.0	0	0	63.0
pool		1220_Q		0.0	0	0	4828649.0		0.0	0	0	50.0
pool		1285_CB		0.0	0	0	5040230.0		0.0	0	0	141.0
pool		1030803		0.0	0	0	2324531.0		0.0	0	0	72.0
pool		1036575		0.0	0	0	5600379.0		0.0	0	0	38.0
pool		1036560		0.0	0	0	2753972.0		0.0	0	0	96.0
pool		1286_AL		0.0	0	0	5256614.0		0.0	0	0	108.0
pool		1286_X		0.0	0	0	4480805.0		0.0	0	0	59.0
pool		1036770		0.0	0	0	2311198.0		0.0	0	0	88.0
pool		1286_AJ		0.0	0	0	3286271.0		0.0	0	0	60.0
pool		1036761		0.0	0	0	3960448.0		0.0	0	0	42.0
pool		1220_CH		0.0	0	0	7580532.0		0.0	0	0	139.0
pool		1220_CE		0.0	0	0	4170815.0		0.0	0	0	24.0
pool		evo_1052956.019		0.0	0	0	2583493.0		0.0	0	0	47.0
pool		1286_AG		0.0	0	0	4660117.0		0.0	0	0	32.0
pool		1286_BE		0.0	0	0	3541971.0		0.0	0	0	10.0
pool		1285_AV		0.0	0	0	5013129.0		0.0	0	0	61.0
pool		evo_1030719.036		0.0	0	0	4419864.0		0.0	0	0	61.0
pool		1030725		0.0	0	0	3375026.0		0.0	0	0	18.0
pool		1220_BM		0.0	0	0	8252076.0		0.0	0	0	122.0
pool		1285_E		0.0	0	0	4157492.0		0.0	0	0	18.0
pool		1285_CH		0.0	0	0	4299563.0		0.0	0	0	28.0
pool		1021_BF		0.0	0	0	6071776.0		0.0	0	0	51.0
pool		1287_AO		0.0	0	0	5863944.0		0.0	0	0	88.0
pool		evo_1052962.028		0.0	0	0	2593072.0		0.0	0	0	87.0
pool		1139_BO		0.0	0	0	5016797.0		0.0	0	0	55.0
pool		1285_M		0.0	0	0	5200449.0		0.0	0	0	64.0
pool		1049008		0.0	0	0	5179065.0		0.0	0	0	56.0
pool		1036587		0.0	0	0	3952422.0		0.0	0	0	52.0
pool		1285_N		0.0	0	0	6526026.0		0.0	0	0	82.0
pool		1030743		0.0	0	0	3607646.0		0.0	0	0	3.0
pool		1287_C		0.0	0	0	4138113.0		0.0	0	0	51.0
pool		1139_AK		0.0	0	0	4445912.0		0.0	0	0	54.0
pool		1030704		0.0	0	0	3098414.0		0.0	0	0	31.0
pool		1285_BZ		0.0	0	0	5523706.0		0.0	0	0	128.0
pool		1049062		0.0	0	0	3328538.0		0.0	0	0	49.0
pool		evo_1030719.028		0.0	0	0	4482932.0		0.0	0	0	62.0
pool		1139_CL		0.0	0	0	4990259.0		0.0	0	0	48.0
pool		1036677		0.0	0	0	3196223.0		0.0	0	0	39.0
pool		1036668		0.0	0	0	3474946.0		0.0	0	0	34.0
pool		1048963		0.0	0	0	5264539.0		0.0	0	0	36.0
pool		1139_CP		0.0	0	0	5262480.0		0.0	0	0	78.0
