sample_id	Bin ID	Mapped genome	Purity (bp)	Completeness (bp)	Predicted size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Predicted size (seq)	True positives (seq)	True size (seq)
pool	CAMI_high_GoldStandardAssembly.fasta_bin_229A	1285_AH	1.0	0.9996280837390408	3125885	3125885	3127048.0	1.0	0.8181818181818182	9	9	11.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_33	1285_AB	1.0	0.9995961979370864	4426124	4426124	4427912.0	1.0	0.7692307692307693	10	10	13.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_346	1365_D	1.0	0.9995697672584279	2787988	2787988	2789188.0	1.0	0.85	17	17	20.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_209	1049080	0.9998731405888732	0.9995688092836098	6109125	6108350	6110985.0	0.9642857142857143	0.9310344827586207	28	27	29.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_62A	1220_BW	0.9725147180229804	0.9995384700127915	3694450	3592907	3594566.0	0.3157894736842105	0.75	19	6	8.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_49A	1048927	1.0	0.9995179914702538	4929071	4929071	4931448.0	1.0	0.8	4	4	5.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_38	1048777	1.0	0.9994730924696263	6989952	6989952	6993637.0	1.0	0.8823529411764706	15	15	17.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_2A	1048882	1.0	0.9994589239066086	7634349	7634349	7638482.0	1.0	0.8181818181818182	9	9	11.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_110A	1048855	1.0	0.9994516738510477	4735458	4735458	4738056.0	1.0	0.9655172413793104	28	28	29.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_68A	1220_F	1.0	0.9994433668624932	4724001	4724001	4726632.0	1.0	0.875	7	7	8.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_106A	1048774	0.9998805587527203	0.999339264473654	3960106	3959633	3962251.0	0.9615384615384616	0.9615384615384616	26	25	26.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_107	1049068	0.9979304646122242	0.9991526261488487	3595493	3588052	3591095.0	0.85	0.8947368421052632	20	17	19.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_206B	1048864	1.0	0.9990896870370669	8101917	8101917	8109299.0	1.0	0.9230769230769231	36	36	39.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_14A	1048912	1.0	0.9990842712637128	5610058	5610058	5615200.0	1.0	0.8333333333333334	10	10	12.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_491	1030929	0.9993631266540282	0.9990670599682596	5861448	5857715	5863185.0	0.9886363636363636	0.9666666666666667	88	87	90.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_180	1053046	1.0	0.9990255230077307	5375079	5375079	5380322.0	1.0	0.9230769230769231	24	24	26.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_59A	1048924	0.9997222416624422	0.999025254622512	5043953	5042552	5047472.0	0.9473684210526315	0.9	19	18	20.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_717	1030947	1.0	0.9990251947606356	9346595	9346595	9355715.0	1.0	0.956989247311828	89	89	93.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_422	1048960	1.0	0.999015876728197	3904201	3904201	3908047.0	1.0	0.9387755102040817	46	46	49.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_275	1036686	0.5336119371179153	0.9990052232313477	8596916	4587417	4591985.0	0.6103896103896104	0.94	77	47	50.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_34A	1030791	0.9992558444337515	0.9989931351830247	4266581	4263406	4267703.0	0.875	0.8235294117647058	16	14	17.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_103A	1036647	1.0	0.9989629110696242	3995509	3995509	3999657.0	1.0	0.9516129032258065	59	59	62.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_120	1036668	1.0	0.9989343719298084	3471243	3471243	3474946.0	1.0	0.9411764705882353	32	32	34.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_748	1035987	1.0	0.9989007967868383	2027421	2027421	2029652.0	1.0	0.9487179487179487	37	37	39.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_205	1036797	1.0	0.9988637571126342	4380523	4380523	4385506.0	1.0	0.8888888888888888	16	16	18.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_267B	1220_AM	1.0	0.9988249098079556	3417844	3417844	3421865.0	1.0	0.76	19	19	25.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_409	1048936	1.0	0.9988023310069003	6725849	6725849	6733914.0	1.0	0.8823529411764706	30	30	34.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_243	1049059	1.0	0.9987762046655544	4303454	4303454	4308727.0	1.0	0.9069767441860465	39	39	43.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_433	1036002	0.999710743931357	0.9987565177286077	4141659	4140461	4145616.0	0.9830508474576272	0.9354838709677419	59	58	62.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_127A	1285_H	1.0	0.9987561880744987	3626258	3626258	3630774.0	1.0	0.7	7	7	10.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_603	1048576	1.0	0.9986614236516858	2907405	2907405	2911302.0	1.0	0.9605263157894737	73	73	76.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_331A	1030860	0.9969176579674374	0.9986258766371197	4822956	4808090	4814706.0	0.9772727272727273	0.9148936170212766	44	43	47.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_4B	1021_AG	0.9998563660090033	0.998607751237965	3919685	3919122	3924586.0	0.75	0.75	4	3	4.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_42A	1285_BA	1.0	0.9985701524502957	4386495	4386495	4392776.0	1.0	0.6666666666666666	6	6	9.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_313B	1048981	1.0	0.998568178393607	4287683	4287683	4293831.0	1.0	0.9473684210526315	36	36	38.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_265	1030764	1.0	0.9985322254130263	4709061	4709061	4715983.0	1.0	0.875	28	28	32.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_397	1036710	1.0	0.9984632542463822	4972351	4972351	4980004.0	1.0	0.9047619047619048	57	57	63.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_37	1286_M	1.0	0.9984594063599735	3884714	3884714	3890708.0	1.0	0.5833333333333334	7	7	12.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_358A	1030713	1.0	0.9984511483490595	2479284	2479284	2483130.0	1.0	0.95	19	19	20.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_527	1036665	0.8951990356274984	0.9984146519979933	3139036	2810062	2814524.0	0.7678571428571429	0.9347826086956522	56	43	46.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_378A	1036638	1.0	0.9983850927119435	1632747	1632747	1635388.0	1.0	0.9090909090909091	10	10	11.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_665	1030917	0.992957944159468	0.9983512998087548	2992450	2971377	2976284.0	0.9464285714285714	0.9464285714285714	56	53	56.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_175A	1285_AY	0.9991686988743586	0.9983092351471194	4017798	4014458	4021257.0	0.8666666666666667	0.7647058823529411	15	13	17.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_12	1286_V	0.8123448315375175	0.9982986374424092	7452787	6054233	6064551.0	0.6842105263157895	0.5909090909090909	19	13	22.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_65A	1286_AT	1.0	0.9982360017316081	3544194	3544194	3550457.0	1.0	0.7142857142857143	5	5	7.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_101A	1286_BP	0.819627074600356	0.9981793352285812	4844186	3970426	3977668.0	0.8	0.5714285714285714	10	8	14.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_149	1030893	1.0	0.9981554974448376	2920054	2920054	2925450.0	1.0	0.8888888888888888	8	8	9.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_158B	1036563	0.9990335861859768	0.998132009850089	3705452	3701871	3708799.0	0.8571428571428571	0.8	14	12	15.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_287	1286_BX	0.9993255748229743	0.9981233485499961	4578714	4575626	4584229.0	0.8846153846153846	0.71875	26	23	32.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_115B	1285_BG	0.7296613540592051	0.9981197084097977	4575280	3338405	3344694.0	0.17857142857142858	0.7142857142857143	28	5	7.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_145	1285_T	1.0	0.9980817792862687	3727547	3727547	3734711.0	1.0	0.6428571428571429	9	9	14.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_7A	1139_CM	1.0	0.9980161376025013	3405262	3405262	3412031.0	1.0	0.5	3	3	6.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_79	1285_F	0.9951312009232386	0.9980075448042489	3954774	3935519	3943376.0	0.5384615384615384	0.5	13	7	14.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_100	1286_BE	1.0	0.9980053478698725	3534906	3534906	3541971.0	1.0	0.6	6	6	10.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_322	1139_O	0.9994877407124999	0.9979692421322351	2633432	2632083	2637439.0	0.9	0.9	10	9	10.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_278	1049211	1.0	0.997922758648688	3539644	3539644	3547012.0	1.0	0.8333333333333334	15	15	18.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_250	1035975	0.9987585130251017	0.9979032937193335	6278761	6270966	6284142.0	0.9661016949152542	0.8769230769230769	59	57	65.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_547	1036008	0.999364810018245	0.9978931345147097	3502889	3500664	3508055.0	0.9795918367346939	0.9230769230769231	49	48	52.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_53	1220_N	1.0	0.9978656084730988	3665338	3665338	3673178.0	1.0	0.5384615384615384	7	7	13.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_94B	1286_AV	1.0	0.9977929409011166	3887988	3887988	3896588.0	1.0	0.625	10	10	16.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_561B	1220_Y	0.7127004192656115	0.9977811009944407	5046920	3596942	3604941.0	0.4838709677419355	0.7142857142857143	31	15	21.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_59	1286_AW	1.0	0.9977644254678734	3601294	3601294	3609363.0	1.0	0.6666666666666666	12	12	18.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_413	1139_BV	0.995411227154047	0.997750078382171	3830000	3812425	3821022.0	0.8235294117647058	0.9032258064516129	34	28	31.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_37B	1220_BT	0.9886700412335165	0.9977247128783857	4104428	4057925	4067179.0	0.4666666666666667	0.5833333333333334	15	7	12.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_1945	1036551	0.6770883755537679	0.9977009316381223	4588339	3106711	3113870.0	0.8541666666666666	0.9111111111111111	48	41	45.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_146A	1285_AJ	0.8658207597410276	0.9976538586143991	4634316	4012487	4021923.0	0.8823529411764706	0.625	17	15	24.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_21	1286_AU	1.0	0.9975985284975648	4522168	4522168	4533054.0	1.0	0.5454545454545454	12	12	22.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_108	1220_CE	0.6006479618521915	0.9975649843016293	6926951	4160659	4170815.0	0.52	0.5416666666666666	25	13	24.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_594	evo_1048969.022	1.0	0.9975533552084165	3522319	3522319	3530958.0	1.0	0.9550561797752809	85	85	89.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_170B	1139_BS	0.9998735501696727	0.997535788285246	3914596	3914101	3923770.0	0.9523809523809523	0.7692307692307693	21	20	26.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_363	1049008	0.9987138172909121	0.9974808194143151	5172671	5166018	5179065.0	0.98	0.875	50	49	56.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_311	1285_BJ	0.9985850630612882	0.9974730351570753	3928797	3923238	3933177.0	0.9743589743589743	0.8636363636363636	39	38	44.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_302A	1036659	1.0	0.9974364597160915	5535520	5535520	5549747.0	1.0	0.9577464788732394	68	68	71.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_208A	1286_CG	1.0	0.9973614844797748	3809872	3809872	3819951.0	1.0	0.625	15	15	24.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_179	1021_O	1.0	0.9973360698569688	6489219	6489219	6506552.0	1.0	0.6388888888888888	23	23	36.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_104	1287_Y	1.0	0.9972313368818713	4021107	4021107	4032271.0	1.0	0.65625	21	21	32.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_75	evo_1036569.006	0.9972248944159546	0.9971165804292289	3129971	3121285	3130311.0	0.85	0.7391304347826086	20	17	23.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_80	evo_1036569.014	0.999547280075998	0.9971087661341461	3121135	3119722	3128768.0	0.9444444444444444	0.7391304347826086	18	17	23.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_6A	1220_BE	1.0	0.9970621592247868	4805367	4805367	4819526.0	1.0	0.3333333333333333	4	4	12.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_251	1287_D	0.9997622945521212	0.9968801105332268	4362542	4361505	4375155.0	0.96875	0.6326530612244898	32	31	49.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_340	1286_AE	1.0	0.9968635621995855	4702022	4702022	4716816.0	1.0	0.75	33	33	44.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_177A	1285_BN	1.0	0.9968078162403184	4476009	4476009	4490343.0	1.0	0.8043478260869565	37	37	46.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_361A	evo_1048987.032	1.0	0.9967993306869819	3088186	3088186	3098102.0	1.0	0.8947368421052632	34	34	38.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_353	1220_AA	0.9996936545498024	0.9967849069221164	5415455	5413796	5431258.0	0.9838709677419355	0.6853932584269663	62	61	89.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_582A	1287_AV	0.7303014603620771	0.9967637792941169	5248219	3832782	3845226.0	0.4857142857142857	0.7391304347826086	35	17	23.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_254A	1049077	0.9997377032590907	0.9966236045989023	4189911	4188812	4203003.0	0.96	0.8888888888888888	25	24	27.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_35	1035990	1.0	0.9965746734240459	5805185	5805185	5825138.0	1.0	0.875	35	35	40.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_795	1035915	1.0	0.9964711743269695	1270147	1270147	1274645.0	1.0	0.9230769230769231	36	36	39.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_224	1139_CC	0.9833815443725572	0.9963817888443113	3396525	3340080	3352209.0	0.5555555555555556	0.7894736842105263	27	15	19.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_96	1021_T	0.9996404377279833	0.9963596218115671	3454200	3452958	3465574.0	0.9	0.6428571428571429	10	9	14.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_183A	1139_F	0.7751317752612937	0.9963010544805333	5350587	4147410	4162808.0	0.7777777777777778	0.6086956521739131	18	14	23.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_69	1287_AF	0.9995773165713024	0.9962671067551334	3551121	3549620	3562920.0	0.8	0.5333333333333333	10	8	15.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_97E	1036590	1.0	0.9961626758176985	4174340	4174340	4190420.0	1.0	0.5833333333333334	7	7	12.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_715B	1287_CM	0.9965226357176425	0.9961540661190162	6362290	6340166	6364644.0	0.8958333333333334	0.6417910447761194	48	43	67.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_334	1036623	0.9997430475404173	0.9961056415268907	2136582	2136033	2144384.0	0.9615384615384616	0.9259259259259259	26	25	27.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_461	evo_1036569.002	0.3250564117446587	0.9960946553006655	9586213	3116060	3128277.0	0.10067114093959731	0.6521739130434783	149	15	23.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_297	1285_BW	1.0	0.9960130888981948	5651195	5651195	5673816.0	1.0	0.7333333333333333	44	44	60.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_43A	1286_CF	1.0	0.995997698138785	4029231	4029231	4045422.0	1.0	0.625	15	15	24.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_566	1030788	0.990645934754502	0.9959857415754433	3052042	3023493	3035679.0	0.872093023255814	0.9493670886075949	86	75	79.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_242	1286_AQ	0.9551823991640287	0.99590473245497	3098671	2959796	2971967.0	0.782608695652174	0.6666666666666666	23	18	27.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_140A	1021_BF	0.999811333296515	0.9958471788155557	6047702	6046561	6071776.0	0.9615384615384616	0.49019607843137253	26	25	51.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_221	1287_C	0.9820451679260445	0.9958425494905528	4196252	4120909	4138113.0	0.7619047619047619	0.6274509803921569	42	32	51.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_99	1139_J	0.96718155898673	0.995574812656018	4626210	4474385	4494273.0	0.9090909090909091	0.625	22	20	32.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_113A	1021_U	0.999518116139708	0.9954170717473383	5791852	5789061	5815714.0	0.9428571428571428	0.55	35	33	60.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_239	1285_BQ	0.998499130220456	0.9953764414912887	7449014	7437834	7472383.0	0.8793103448275862	0.7083333333333334	58	51	72.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_137A	1286_AN	0.9920901159174075	0.995297538587637	3544679	3516641	3533256.0	0.5882352941176471	0.5263157894736842	17	10	19.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_240A	1048894	1.0	0.9952124161116428	5252135	5252135	5277401.0	1.0	0.8222222222222222	37	37	45.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_376	1220_AQ	0.9990733132516891	0.9952042653463623	4371488	4367437	4388483.0	0.9230769230769231	0.5853658536585366	26	24	41.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_298A	1030725	1.0	0.9950551492047764	3358337	3358337	3375026.0	1.0	0.8888888888888888	16	16	18.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_761A	1036770	1.0	0.995020764123195	2299690	2299690	2311198.0	1.0	0.9659090909090909	85	85	88.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_180B	1139_CH	1.0	0.9950112728667304	3832070	3832070	3851283.0	1.0	0.5882352941176471	20	20	34.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_241	1285_M	0.9997466844844151	0.9949242844223642	5175364	5174053	5200449.0	0.9772727272727273	0.671875	44	43	64.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_81	1139_BG	0.9996862605111444	0.9949104771314936	5737244	5735444	5764784.0	0.9444444444444444	0.5862068965517241	36	34	58.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_45	1139_AO	1.0	0.9948982023974985	5342866	5342866	5370264.0	1.0	0.56	28	28	50.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_320	1286_AM	0.926231327937856	0.9946714665906653	8274461	7664065	7705122.0	0.8105263157894737	0.7623762376237624	95	77	101.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_44A	1139_AQ	0.9981206799286565	0.9946679738164215	4387225	4378980	4402454.0	0.8333333333333334	0.5555555555555556	12	10	18.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_217A	1049026	1.0	0.9945826817632673	3311103	3311103	3329138.0	1.0	0.7575757575757576	25	25	33.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_406	1139_CD	0.9988250788474452	0.9945575934727334	6819181	6811169	6848441.0	0.9021739130434783	0.6587301587301587	92	83	126.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_90	1049047	1.0	0.9945191362815993	3159641	3159641	3177054.0	1.0	0.7857142857142857	22	22	28.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_188	1048879	1.0	0.9944848111957049	9297168	9297168	9348728.0	1.0	0.88	44	44	50.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_282	1365_E	0.825215916778409	0.9944484686362923	6285292	5186723	5215678.0	0.8536585365853658	0.603448275862069	41	35	58.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_840	1035984	1.0	0.9944022911686269	2764504	2764504	2780066.0	1.0	0.9302325581395349	80	80	86.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_13C.1.1	1285_E	0.43627313173268495	0.9943961407502407	9476160	4134194	4157492.0	0.3103448275862069	0.5	29	9	18.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_169	1286_BY	1.0	0.9943061202986329	3916189	3916189	3938615.0	1.0	0.5882352941176471	20	20	34.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_1914	1285_BT	0.9899010641316875	0.9942746621019358	5239859	5186942	5216810.0	0.6216216216216216	0.6052631578947368	37	23	38.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_109A	1220_AS	0.9996505295672815	0.9941133914399061	2592494	2591588	2606934.0	0.75	0.25	4	3	12.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_308	1220_AF	1.0	0.994079920520541	4498655	4498655	4525446.0	1.0	0.6326530612244898	31	31	49.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_25A	1365_G	1.0	0.9940360114006626	3653306	3653306	3675225.0	1.0	0.72	18	18	25.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_400A	1220_CI	0.9995776035112524	0.9939947919884297	3525124	3523635	3544923.0	0.9166666666666666	0.7857142857142857	24	22	28.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_248	1036761	0.9792037770157744	0.993953714327268	4020105	3936502	3960448.0	0.5967741935483871	0.8809523809523809	62	37	42.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_54	1139_BI	0.9997610688368848	0.9937597218143099	4775434	4774293	4804273.0	0.8888888888888888	0.5714285714285714	9	8	14.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_245A	1220_I	0.9997160163490882	0.993686048961199	6690526	6688626	6731126.0	0.9850746268656716	0.6947368421052632	67	66	95.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_15	1286_AD	0.9962308365108236	0.993680867868802	4312628	4296373	4323695.0	0.875	0.5833333333333334	16	14	24.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_168A	1287_CL	0.9998376643810107	0.9936797570654322	5402388	5401511	5435867.0	0.98	0.6901408450704225	50	49	71.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_196A	1286_E	0.9995657969830504	0.9936670089983415	5713917	5711436	5747837.0	0.9565217391304348	0.5789473684210527	46	44	76.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_84B	1048990	1.0	0.9935861281546805	3253773	3253773	3274777.0	1.0	0.7727272727272727	17	17	22.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_55A	1286_CR	0.9987511422842349	0.9935076078794268	4196635	4191394	4218784.0	0.85	0.6296296296296297	20	17	27.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_289	1035996	0.9954633134969723	0.9934646494399172	3560969	3544814	3568133.0	0.9148936170212766	0.8958333333333334	47	43	48.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_199B	1030731	1.0	0.993234828148051	3042466	3042466	3063189.0	1.0	0.8095238095238095	17	17	21.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_312	1030722	1.0	0.993228459594085	3157660	3157660	3179188.0	1.0	0.8490566037735849	45	45	53.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_196	1021_F	0.9979711179607299	0.9931670994150413	4986490	4976373	5010610.0	0.8478260869565217	0.75	46	39	52.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_130	evo_1048963.008	0.9989479722885629	0.993055378286662	5140549	5135141	5171052.0	0.9393939393939394	0.8857142857142857	33	31	35.0
pool	CAMI_high_GoldStandardAssembly.fasta_bin_111	1287_AG	0.8613943051367247	0.9929345223480981	4455524	3837963	3865273.0	0.6470588235294118	0.4583333333333333	17	11	24.0
