sample_id	Bin ID	Mapped genome	Purity (bp)	Completeness (bp)	Predicted size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Predicted size (seq)	True positives (seq)	True size (seq)
pool	Bin_107	1035987	0.9993971561755233	0.9981203674324466	2027059	2025837	2029652.0	0.9736842105263158	0.9487179487179487	38	37	39.0
pool	Bin_041	1139_CM	0.8918381740749888	0.9980161376025013	3818251	3405262	3412031.0	0.09375	0.5	32	3	6.0
pool	Bin_145	1049211	0.9627490173668559	0.997922758648688	3676601	3539644	3547012.0	0.4411764705882353	0.8333333333333334	34	15	18.0
pool	Bin_186	1036770	0.996686304819335	0.9979088766951165	2314033	2306365	2311198.0	0.9662921348314607	0.9772727272727273	89	86	88.0
pool	Bin_161	1036563	0.9821616857478995	0.9978426978652658	3768013	3700798	3708799.0	0.39285714285714285	0.7333333333333333	28	11	15.0
pool	Bin_020	1048879	0.999805665061751	0.9977230057393904	9329254	9327441	9348728.0	0.9787234042553191	0.92	47	46	50.0
pool	Bin_004	1049062	0.9250114623891574	0.9976731525973265	3590002	3320793	3328538.0	0.8035714285714286	0.9183673469387755	56	45	49.0
pool	Bin_008	1285_AN	0.9892817247735612	0.9976388838512211	4337265	4290777	4300932.0	0.8333333333333334	0.5555555555555556	18	15	27.0
pool	Bin_007	1286_CF	0.9677146193366465	0.9974704740321282	4169813	4035189	4045422.0	0.5	0.6666666666666666	32	16	24.0
pool	Bin_099	1286_AU	0.9929580511462547	0.997451828281772	4553569	4521503	4533054.0	0.7058823529411765	0.5454545454545454	17	12	22.0
pool	Bin_196	1220_AM	0.755601247543293	0.9973616726551164	4516717	3412837	3421865.0	0.11320754716981132	0.72	159	18	25.0
pool	Bin_027	1021_O	0.9881269861572359	0.9973571255559012	6567330	6489356	6506552.0	0.6764705882352942	0.6388888888888888	34	23	36.0
pool	Bin_289	1139_AS	0.9925350189714911	0.9973245192624606	6326071	6278847	6295691.0	0.7567567567567568	0.7567567567567568	74	56	74.0
pool	Bin_005	1287_D	0.9008971211598775	0.99728763895222	4843270	4363288	4375155.0	0.463768115942029	0.6530612244897959	69	32	49.0
pool	Bin_056	1036008	0.9964586067252853	0.9969877895300957	3509918	3497488	3508055.0	0.94	0.9038461538461539	50	47	52.0
pool	Bin_216	1035990	0.9933454879120217	0.9968702887382239	5845808	5806907	5825138.0	0.75	0.9	48	36	40.0
pool	Bin_001	1139_AO	1.0	0.9967253006556103	5352678	5352678	5370264.0	1.0	0.64	32	32	50.0
pool	Bin_040	1048936	0.9931576309782851	0.9965002523049745	6756578	6710347	6733914.0	0.7878787878787878	0.7647058823529411	33	26	34.0
pool	Bin_018	1035975	0.9421228952108021	0.9964758912195173	6646687	6261996	6284142.0	0.5346534653465347	0.8307692307692308	101	54	65.0
pool	Bin_059	1287_AV	1.0	0.9962925456137038	3830970	3830970	3845226.0	1.0	0.6956521739130435	16	16	23.0
pool	Bin_168	1021_AH	0.9788648014434277	0.9961541445253744	5863820	5739887	5762047.0	0.8904109589041096	0.7303370786516854	73	65	89.0
pool	Bin_294	1139_AR	0.9997330121051222	0.9959964702581905	4588223	4586998	4605436.0	0.9782608695652174	0.7627118644067796	46	45	59.0
pool	Bin_269	1287_C	0.9562671331802779	0.9959846432419801	4309985	4121497	4138113.0	0.6274509803921569	0.6274509803921569	51	32	51.0
pool	Bin_060	1030794	0.9814744837515327	0.9958947256536961	9556009	9378979	9417641.0	0.7560975609756098	0.8378378378378378	41	31	37.0
pool	Bin_012	1286_AG	0.9871946939689938	0.9956775763355298	4700161	4639974	4660117.0	0.6333333333333333	0.59375	30	19	32.0
pool	Bin_095	1139_BG	1.0	0.9956577731273193	5739752	5739752	5764784.0	1.0	0.603448275862069	35	35	58.0
pool	Bin_053	1021_T	1.0	0.9955029094747364	3449989	3449989	3465574.0	1.0	0.5714285714285714	8	8	14.0
pool	Bin_181	1030965	0.9997855874724052	0.9952061051592869	4743193	4742176	4765019.0	0.9830508474576272	0.90625	59	58	64.0
pool	Bin_302	1030791	0.9991107483006	0.9951453978873412	4250765	4246985	4267703.0	0.9285714285714286	0.7647058823529411	14	13	17.0
pool	Bin_183	1220_AF	0.786520082058691	0.9951162824614413	5725658	4503345	4525446.0	0.2727272727272727	0.673469387755102	121	33	49.0
pool	Bin_327	1030725	0.9854599094805933	0.9950551492047764	3407888	3358337	3375026.0	0.8	0.8888888888888888	20	16	18.0
pool	Bin_037	1286_E	0.9960512099243262	0.995041787023536	5742012	5719338	5747837.0	0.9230769230769231	0.631578947368421	52	48	76.0
pool	Bin_046	1285_BW	0.9869167556882474	0.9950410799363251	5720523	5645680	5673816.0	0.8571428571428571	0.7	49	42	60.0
pool	Bin_086	1139_CH	1.0	0.9950112728667304	3832070	3832070	3851283.0	1.0	0.5882352941176471	20	20	34.0
pool	Bin_066	1048960	0.9594594661281758	0.9949995483677653	4052808	3888505	3908047.0	0.8367346938775511	0.8367346938775511	49	41	49.0
pool	Bin_003	1030722	0.9134969082418869	0.9949295228844598	3462593	3163068	3179188.0	0.71875	0.8679245283018868	64	46	53.0
pool	Bin_139	evo_1036569.031	0.8989032912515694	0.9948548315832861	3732258	3354939	3372290.0	0.52	0.9285714285714286	50	26	28.0
pool	Bin_237	1365_G	0.9892774257378586	0.9946778768646818	3695288	3655665	3675225.0	0.76	0.76	25	19	25.0
pool	Bin_274	1048894	0.9989993430453009	0.9946733249946328	5254548	5249290	5277401.0	0.9459459459459459	0.7777777777777778	37	35	45.0
pool	Bin_173	1220_L	1.0	0.9944803017602682	10677735	10677735	10737000.0	1.0	0.7293233082706767	97	97	133.0
pool	Bin_165	evo_1036569.038	0.8399061071498662	0.9944362988100812	4010103	3368110	3386954.0	0.5405405405405406	0.7142857142857143	37	20	28.0
pool	Bin_036	1048873	0.9998717820652927	0.994431650589753	8719529	8718411	8767230.0	0.9841269841269841	0.8378378378378378	63	62	74.0
pool	Bin_323	1220_AQ	0.9562354185808175	0.9943925953455898	4563599	4363875	4388483.0	0.5	0.7073170731707317	58	29	41.0
pool	Bin_142	1048990	1.0	0.994302818176627	3256120	3256120	3274777.0	1.0	0.7727272727272727	17	17	22.0
pool	Bin_299	1030758	0.9977096585440786	0.9942965875203064	2968553	2961754	2978743.0	0.6	0.75	10	6	8.0
pool	Bin_137	1287_BR	0.8673323825275163	0.9941474062356682	6588096	5714069	5747708.0	0.6790123456790124	0.6875	81	55	80.0
pool	Bin_039	1285_E	1.0	0.9940396758430323	4132712	4132712	4157492.0	1.0	0.3888888888888889	7	7	18.0
pool	Bin_067	1285_BL	0.9881860036098814	0.9939027986850718	4518708	4465324	4492717.0	0.6349206349206349	0.7017543859649122	63	40	57.0
pool	Bin_262	1049080	0.9912821921465957	0.9938798737028482	6126999	6073585	6110985.0	0.7241379310344828	0.7241379310344828	29	21	29.0
pool	Bin_077	1139_BI	0.9918943479203907	0.9937597218143099	4813308	4774293	4804273.0	0.7272727272727273	0.5714285714285714	11	8	14.0
pool	Bin_199	1021_U	1.0	0.9937414391422962	5779316	5779316	5815714.0	1.0	0.45	27	27	60.0
pool	Bin_247	1286_W	0.954163412397706	0.9935863617679226	5076665	4843968	4875236.0	0.45	0.4864864864864865	40	18	37.0
pool	Bin_272	1036578	0.9555084559561522	0.9933593404513017	2844563	2718004	2736174.0	0.8421052631578947	0.8648648648648649	38	32	37.0
pool	Bin_025	1048984	0.993609658507068	0.9932958826102756	6071663	6032863	6073581.0	0.9135802469135802	0.8222222222222222	81	74	90.0
pool	Bin_033	1287_Y	1.0	0.993267813596854	4005125	4005125	4032271.0	1.0	0.65625	21	21	32.0
pool	Bin_231	1030731	0.9553140388616989	0.993234828148051	3184781	3042466	3063189.0	0.4473684210526316	0.8095238095238095	38	17	21.0
pool	Bin_255	1035912	0.9698061622584708	0.9930348331736123	976590	947103	953746.0	0.5853658536585366	0.96	41	24	25.0
pool	Bin_015	1220_N	1.0	0.9930014281910651	3647471	3647471	3673178.0	1.0	0.38461538461538464	5	5	13.0
pool	Bin_089	1220_I	0.985223025881011	0.9926749254136678	6782038	6681820	6731126.0	0.7926829268292683	0.6842105263157895	82	65	95.0
pool	Bin_022	1139_CK	0.7397922732397121	0.9926369322976473	8815234	6521442	6569816.0	0.6705882352941176	0.7037037037037037	85	57	81.0
pool	Bin_259	1285_U	0.9615446445308397	0.9923980085278072	5169267	4970481	5008556.0	0.5384615384615384	0.65625	39	21	32.0
pool	Bin_092	1035924		0.9923149252362169	920385	865378	872080.0		0.96	72	48	50.0
pool	Bin_150	1049023	0.9960993328743382	0.9922482532006425	5896940	5873938	5919827.0	0.9479166666666666	0.883495145631068	96	91	103.0
pool	Bin_332	1048930	0.9983110965613077	0.9920870503861531	4380357	4372959	4407838.0	0.9	0.8571428571428571	20	18	21.0
pool	Bin_017	1036698	0.8722352601838134	0.9920241669583156	3889923	3392928	3420207.0	0.7037037037037037	0.9661016949152542	81	57	59.0
pool	Bin_318	1021_BF	0.9998087677972939	0.9919565543919934	6024090	6022938	6071776.0	0.96	0.47058823529411764	25	24	51.0
pool	Bin_158	1286_BY	0.9996143580609913	0.9917859450593673	3907770	3906263	3938615.0	0.9444444444444444	0.5	18	17	34.0
pool	Bin_011	1036548	0.8796058623709329	0.9917596179562665	6837916	6014671	6064646.0	0.519774011299435	0.8932038834951457	177	92	103.0
pool	Bin_082	1036746	0.9961182263049021	0.9916068062983855	2395812	2386512	2406712.0	0.9090909090909091	0.8823529411764706	33	30	34.0
pool	Bin_261	1021_G	0.9992905160323065	0.9915806729798822	6203100	6198699	6251331.0	0.9622641509433962	0.5862068965517241	53	51	87.0
pool	Bin_124	1286_CK	0.9490112898117666	0.991546609618423	5342516	5070108	5113333.0	0.4909090909090909	0.5094339622641509	55	27	53.0
pool	Bin_084	1048981	0.9610606759713329	0.9915143376625676	4429892	4257395	4293831.0	0.6829268292682927	0.7368421052631579	41	28	38.0
pool	Bin_191	1030713	0.9985862390144483	0.9913178125994209	2465056	2461571	2483130.0	0.85	0.85	20	17	20.0
pool	Bin_308	1036677	0.9996674421092121	0.9912696955124846	3169373	3168319	3196223.0	0.9655172413793104	0.717948717948718	29	28	39.0
pool	Bin_222	1036002	0.9957444570577692	0.9910683961080814	4126148	4108589	4145616.0	0.8524590163934426	0.8387096774193549	61	52	62.0
pool	Bin_340	1285_BT	1.0	0.990952516959598	5169611	5169611	5216810.0	1.0	0.5526315789473685	21	21	38.0
pool	Bin_078	1049026	0.9933632375573125	0.990949008422	3321047	3299006	3329138.0	0.88	0.6666666666666666	25	22	33.0
pool	Bin_052	1220_BI	0.9868111704497176	0.9905985284492542	8148714	8041242	8117559.0	0.7802197802197802	0.6893203883495146	91	71	103.0
pool	Bin_271	1139_CL	0.9964938214341533	0.9901868820836754	4958675	4941289	4990259.0	0.6923076923076923	0.375	26	18	48.0
pool	Bin_214	1036659	0.9425039151547794	0.9900835119150476	5829910	5494713	5549747.0	0.6037735849056604	0.9014084507042254	106	64	71.0
pool	Bin_326	1285_BN	0.9225660943443531	0.9899392986237354	4818264	4445167	4490343.0	0.5142857142857142	0.782608695652174	70	36	46.0
pool	Bin_322	1049053	0.9910459899488484	0.9898624732773329	4822532	4779351	4828298.0	0.631578947368421	0.8	38	24	30.0
pool	Bin_304	1036632	0.9873059491486402	0.9893090057208497	4204568	4151195	4196055.0	0.9117647058823529	0.775	34	31	40.0
pool	Bin_166	1286_BG	0.998624240445729	0.9892512760964753	5118627	5111585	5167125.0	0.9210526315789473	0.5737704918032787	38	35	61.0
pool	Bin_120	1286_AD	0.9908495717146247	0.9888294618376181	4314880	4275397	4323695.0	0.9285714285714286	0.5416666666666666	14	13	24.0
pool	Bin_234	1036656	0.9995322328057761	0.9888147841211107	3373473	3371895	3410037.0	0.9893617021276596	0.93	94	93	100.0
pool	Bin_155	1035915	1.0	0.988596040466169	1260109	1260109	1274645.0	1.0	0.8205128205128205	32	32	39.0
pool	Bin_035	1021_Y	0.9970084826783584	0.9885797997313319	5487182	5470767	5533966.0	0.8095238095238095	0.3333333333333333	21	17	51.0
pool	Bin_188	1035984	0.994128829329084	0.9885107044221252	2764355	2748125	2780066.0	0.9090909090909091	0.9302325581395349	88	80	86.0
pool	Bin_333	1048900	1.0	0.9882772953036523	5127824	5127824	5188649.0	1.0	0.7	21	21	30.0
pool	Bin_098	1220_BU	1.0	0.9881346004146532	8974525	8974525	9082290.0	1.0	0.5026455026455027	95	95	189.0
pool	Bin_218	1286_CH	0.9986242850246725	0.9879727873311289	6305812	6297137	6373796.0	0.9516129032258065	0.6555555555555556	62	59	90.0
pool	Bin_154	1220_BO	0.9822230179836479	0.9871569928041022	8327454	8179417	8285832.0	0.8085106382978723	0.7169811320754716	94	76	106.0
pool	Bin_021	1030875	0.9948913332538203	0.9871016808614621	3613663	3595202	3642180.0	0.9272727272727272	0.8360655737704918	55	51	61.0
pool	Bin_051	1049047	0.9695293539919995	0.9868365473171057	3233768	3135233	3177054.0	0.4827586206896552	0.5	29	14	28.0
pool	Bin_075	1036734	0.9229350483639602	0.9865605615367614	2485942	2294363	2325618.0	0.6818181818181818	0.7894736842105263	44	30	38.0
pool	Bin_159	1286_BC	0.9968441338713121	0.9857848174845001	5330074	5313253	5389871.0	0.75	0.6666666666666666	32	24	36.0
pool	Bin_169	1220_CD	1.0	0.9857712973569966	6137211	6137211	6225796.0	1.0	0.5833333333333334	42	42	72.0
pool	Bin_257	1048891	0.9928649611859174	0.9856288669066674	3708319	3681860	3735544.0	0.875	0.8448275862068966	56	49	58.0
pool	Bin_336	1286_AY	0.9940762353054315	0.9855918183185441	3493893	3473196	3523970.0	0.8125	0.5909090909090909	16	13	22.0
pool	Bin_006	1285_A	0.9991773995991389	0.9855822938266644	6466080	6460761	6555273.0	0.9782608695652174	0.6923076923076923	46	45	65.0
pool	Bin_162	1036587	0.9874570052972719	0.9855207768806064	3944672	3895194	3952422.0	0.7636363636363637	0.8076923076923077	55	42	52.0
pool	Bin_147	1010920	0.9740444395550762	0.9850320047432093	4581369	4462457	4530266.0	0.7153846153846154	0.8532110091743119	130	93	109.0
pool	Bin_225	1036623	0.9773985284678397	0.9849159478899302	2160877	2112038	2144384.0	0.6578947368421053	0.9259259259259259	38	25	27.0
pool	Bin_202	1036764	1.0	0.9847584907206358	2403697	2403697	2440900.0	1.0	0.7692307692307693	40	40	52.0
pool	Bin_201	1035996	0.9985022034945553	0.9846135219735364	3518502	3513232	3568133.0	0.9767441860465116	0.875	43	42	48.0
pool	Bin_266	1036620	0.9265035578973321	0.9845404715884625	4266846	3953248	4015323.0	0.6962025316455697	0.859375	79	55	64.0
pool	Bin_065	1049044	0.9997345605330931	0.9839259739678202	4769449	4768183	4846079.0	0.9850746268656716	0.7333333333333333	67	66	90.0
pool	Bin_043	1035933	0.9984689591796665	0.9839099525404634	2470215	2466433	2506767.0	0.9285714285714286	0.7222222222222222	28	26	36.0
pool	Bin_032	1220_AZ	1.0	0.9838334104904152	6541286	6541286	6648774.0	1.0	0.4838709677419355	45	45	93.0
pool	Bin_292	1287_BU	0.9828233951076669	0.9836989482041594	3955904	3887955	3952383.0	0.6111111111111112	0.6111111111111112	18	11	18.0
pool	Bin_306	1030821	1.0	0.9835594225199682	4039631	4039631	4107155.0	1.0	0.9420289855072463	65	65	69.0
pool	Bin_256	1286_CQ	1.0	0.9831006783382346	4064790	4064790	4134663.0	1.0	0.8076923076923077	42	42	52.0
pool	Bin_114	1030947	0.9974315870757271	0.9830139118175362	9220480	9196798	9355715.0	0.9873417721518988	0.8387096774193549	79	78	93.0
pool	Bin_081	evo_1048963.035	0.9094312612981553	0.9827550983845791	5760343	5238636	5330561.0	0.8378378378378378	0.775	37	31	40.0
pool	Bin_117	1220_AH	0.997936433547267	0.9822877049795429	4276092	4267268	4344214.0	0.8809523809523809	0.7708333333333334	42	37	48.0
pool	Bin_125	1048771	0.9991945385607841	0.9818425837956011	3847484	3844385	3915480.0	0.9285714285714286	0.5	14	13	26.0
pool	Bin_287	1286_CO	1.0	0.9816029577854585	4383882	4383882	4466044.0	1.0	0.7205882352941176	49	49	68.0
pool	Bin_244	1035999	0.9890478496036741	0.9815968978710481	1807225	1787432	1820943.0	0.8679245283018868	0.7419354838709677	53	46	62.0
pool	Bin_209	1286_AE	1.0	0.9808998273411556	4626724	4626724	4716816.0	1.0	0.7045454545454546	31	31	44.0
pool	Bin_286	1286_CL	1.0	0.9806807549407329	2884441	2884441	2941264.0	1.0	0.625	25	25	40.0
pool	Bin_069	1036653	0.9968799370016527	0.9805469209264563	5325854	5309237	5414567.0	0.8571428571428571	0.8571428571428571	28	24	28.0
pool	Bin_341	1048906	0.9931082052902332	0.9805045477487963	4424682	4394188	4481558.0	0.8421052631578947	0.8333333333333334	95	80	96.0
pool	Bin_301	1030803	1.0	0.9795984652387945	2277107	2277107	2324531.0	1.0	0.7916666666666666	57	57	72.0
pool	Bin_217	1287_CG	0.9997889624580614	0.978702944738371	6463305	6461941	6602556.0	0.9787234042553191	0.5111111111111111	47	46	90.0
pool	Bin_029	1220_AB	1.0	0.978636458760202	3914126	3914126	3999571.0	1.0	0.48148148148148145	13	13	27.0
pool	Bin_319	1030773	0.965593262466691	0.9785041637785437	2595015	2505729	2560775.0	0.8581560283687943	0.9029850746268657	141	121	134.0
pool	Bin_211	1036545	0.9987667401530177	0.9784183547613062	4149977	4144859	4236285.0	0.9696969696969697	0.7901234567901234	66	64	81.0
pool	Bin_023	1287_BL	1.0	0.977737661503619	4308533	4308533	4406635.0	1.0	0.5909090909090909	13	13	22.0
pool	Bin_205	1036662	0.9978093726156941	0.9776912183219358	3621337	3613404	3695854.0	0.9574468085106383	0.75	47	45	60.0
pool	Bin_091	1286_V	0.9944538258017538	0.9775699800364446	5961587	5928523	6064551.0	0.625	0.45454545454545453	16	10	22.0
pool	Bin_172	1139_AX	0.9978145120296873	0.9772188902156747	6366084	6352171	6500254.0	0.775	0.5961538461538461	40	31	52.0
pool	Bin_176	1220_AG	0.9667891024680284	0.9768578817969201	3576296	3457524	3539434.0	0.7142857142857143	0.4838709677419355	21	15	31.0
pool	Bin_298	1049038	0.999291495608489	0.9766847100561418	3206755	3204483	3280980.0	0.9444444444444444	0.4722222222222222	18	17	36.0
pool	Bin_316	1030824	0.9950190349362101	0.9757053406440708	2073293	2062966	2114333.0	0.95	0.9134615384615384	100	95	104.0
pool	Bin_143	1285_BJ	0.9945144194476935	0.9753964797414406	3857568	3836407	3933177.0	0.96875	0.7045454545454546	32	31	44.0
pool	Bin_097	1048933	0.9972767411949032	0.9753417972963411	4533539	4521193	4635496.0	0.8461538461538461	0.3235294117647059	13	11	34.0
pool	Bin_174	1287_AL	1.0	0.9753312879648584	4676932	4676932	4795224.0	1.0	0.4666666666666667	35	35	75.0
pool	Bin_134	1036575	0.9624477750864686	0.9748558088657928	5672580	5459562	5600379.0	0.5471698113207547	0.7631578947368421	53	29	38.0
pool	Bin_270	1285_G	1.0	0.9747219014956061	4697950	4697950	4819785.0	1.0	0.5737704918032787	35	35	61.0
pool	Bin_296	1049065	1.0	0.9744968426481536	3673169	3673169	3769298.0	1.0	0.59375	19	19	32.0
pool	Bin_061	1285_AG	0.9887126706737253	0.9743579318366158	5235428	5176334	5312559.0	0.8	0.36923076923076925	30	24	65.0
pool	Bin_064	1365_B	0.9946127646444508	0.974345694297913	3370560	3352402	3440670.0	0.5882352941176471	0.3333333333333333	17	10	30.0
pool	Bin_337	1053043	0.995175067533235	0.9741198156529797	4740999	4718124	4843474.0	0.84375	0.8571428571428571	64	54	63.0
pool	Bin_305	1021_A	1.0	0.973887598023982	2839231	2839231	2915358.0	1.0	0.5681818181818182	25	25	44.0
pool	Bin_138	1030857	0.9968572741155145	0.9738603655666057	5293812	5277175	5418821.0	0.9215686274509803	0.8245614035087719	51	47	57.0
pool	Bin_243	1139_BL	0.9965018236212185	0.9732978021960933	5024618	5007041	5144408.0	0.7878787878787878	0.6190476190476191	33	26	42.0
pool	Bin_109	1049074	1.0	0.9724508974601114	4978899	4978899	5119949.0	1.0	0.6756756756756757	25	25	37.0
pool	Bin_156	1030929	0.9541726122872924	0.9723670667052122	5974986	5701168	5863185.0	0.7247706422018348	0.8777777777777778	109	79	90.0
pool	Bin_253	evo_1048987.032	0.9746678532730361	0.9717794959623667	3088921	3010672	3098102.0	0.4411764705882353	0.39473684210526316	34	15	38.0
pool	Bin_215	1036602	0.9976251846510902	0.9711580662117054	2446506	2440696	2513181.0	0.8928571428571429	0.7142857142857143	28	25	35.0
pool	Bin_031	1285_K	0.991860686638359	0.9710220949195996	5459060	5414627	5576214.0	0.9642857142857143	0.5625	56	54	96.0
pool	Bin_108	1036596	0.968474665701509	0.9708348268536409	5045117	4886068	5032852.0	0.6027397260273972	0.7457627118644068	73	44	59.0
pool	Bin_148	evo_1036569.028	0.9812713380135291	0.970363990633374	3299862	3238060	3336954.0	0.9090909090909091	0.7142857142857143	22	20	28.0
pool	Bin_321	1035972	0.9940432922375757	0.9701722582475996	2304293	2290567	2360990.0	0.9345794392523364	0.9009009009009009	107	100	111.0
pool	Bin_236	1049041	0.9705971709814658	0.9699816844267057	4980031	4833604	4983191.0	0.8723404255319149	0.7454545454545455	47	41	55.0
pool	Bin_251	1030710	0.9966043626247311	0.9698551670856048	4471620	4456436	4594950.0	0.8888888888888888	0.7272727272727273	45	40	55.0
pool	Bin_184	1048762	0.5908927130388691	0.9696971177810139	5373104	3174928	3274144.0	0.039568345323741004	0.88	556	22	25.0
pool	Bin_238	1036722	0.9992816564756781	0.9691955604158523	1960065	1958657	2020910.0	0.9629629629629629	0.8125	27	26	32.0
pool	Bin_050	1049017	0.9991726217949387	0.9686470690951595	6801001	6795374	7015325.0	0.9230769230769231	0.5853658536585366	26	24	41.0
pool	Bin_190	1036692	0.9975751699688344	0.9676646164978292	2102003	2096906	2166976.0	0.9629629629629629	0.8125	81	78	96.0
pool	Bin_132	1036569	0.9010748145308969	0.9665915087550971	3801307	3425262	3543650.0	0.34375	0.39285714285714285	32	11	28.0
pool	Bin_233	1285_BK	0.9749879605455709	0.9664014826342647	3430388	3344587	3460867.0	0.7	0.7777777777777778	10	7	9.0
pool	Bin_133	1049014	1.0	0.9652835268473666	5730841	5730841	5936951.0	1.0	0.6304347826086957	29	29	46.0
pool	Bin_275	1048780	0.9989333766282562	0.9652187417205838	7957823	7949335	8235786.0	0.9206349206349206	0.5686274509803921	63	58	102.0
pool	Bin_062	1036758	0.9988271748241404	0.965092928787143	3894016	3889449	4030129.0	0.9516129032258065	0.7195121951219512	62	59	82.0
pool	Bin_268	1048957	0.9880234513713102	0.9643523703772899	4054006	4005453	4153516.0	0.9388888888888889	0.8325123152709359	180	169	203.0
pool	Bin_083	1287_CC	0.998521063085066	0.9637525194489339	6013103	6004210	6230033.0	0.9142857142857143	0.4507042253521127	35	32	71.0
pool	Bin_335	1035897	0.9994578842866194	0.9635962824643625	3159842	3158129	3277440.0	0.9923076923076923	0.86	130	129	150.0
pool	Bin_042	1285_CA	1.0	0.9619564882229094	3119698	3119698	3243076.0	1.0	0.5652173913043478	13	13	23.0
