sample_id	Bin ID	Mapped genome	Purity (bp)	Completeness (bp)	Predicted size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Predicted size (seq)	True positives (seq)	True size (seq)
pool	maxbin.txt.314.fasta	1048855	0.8982551993881621	0.9989833383142791	5269370	4733239	4738056.0	0.5510204081632653	0.9310344827586207	49	27	29.0
pool	maxbin.txt.118.fasta	1036563	0.993808939013261	0.998898834905855	3727794	3704715	3708799.0	0.5	0.8	24	12	15.0
pool	maxbin.txt.268.fasta	1030872	0.9961104514186562	0.998869917048626	4761478	4742958	4748324.0	0.8888888888888888	0.8888888888888888	27	24	27.0
pool	maxbin.txt.054.fasta	1036797	0.9946693902519052	0.9988637571126342	4403999	4380523	4385506.0	0.8421052631578947	0.8888888888888888	19	16	18.0
pool	maxbin.txt.173.fasta	1285_H	1.0	0.9987561880744987	3626258	3626258	3630774.0	1.0	0.7	7	7	10.0
pool	maxbin.txt.177.fasta	1048924	0.9997122367218864	0.9986955846411828	5042339	5040888	5047472.0	0.9444444444444444	0.85	18	17	20.0
pool	maxbin.txt.149.fasta	1036617	0.9131048332211704	0.9986940667978601	3159094	2884584	2888356.0	0.5116279069767442	0.9166666666666666	43	22	24.0
pool	maxbin.txt.269.fasta	1030764	0.9932855969654112	0.9986806568217061	4741598	4709761	4715983.0	0.9032258064516129	0.875	31	28	32.0
pool	maxbin.txt.284.fasta	1139_BV	0.9963158128373385	0.9985550986097437	3829610	3815501	3821022.0	0.8823529411764706	0.967741935483871	34	30	31.0
pool	maxbin.txt.068.fasta	1286_M	0.9947027220245188	0.9984594063599735	3905402	3884714	3890708.0	0.875	0.5833333333333334	8	7	12.0
pool	maxbin.txt.319.fasta	1036599	0.9821891022845759	0.9984255230992335	4391581	4313363	4320165.0	0.4358974358974359	0.7727272727272727	39	17	22.0
pool	maxbin.txt.010.fasta	1286_CM	1.0	0.998417313086016	3798269	3798269	3804290.0	1.0	0.8571428571428571	12	12	14.0
pool	maxbin.txt.112.fasta	1036638	0.8030342972877531	0.9983850927119435	2033222	1632747	1635388.0	0.08403361344537816	0.9090909090909091	119	10	11.0
pool	maxbin.txt.016.fasta	1285_M	0.9786893160233353	0.9983193758846592	5304757	5191709	5200449.0	0.7796610169491526	0.71875	59	46	64.0
pool	maxbin.txt.274.fasta	1285_AY	1.0	0.9983092351471194	4014458	4014458	4021257.0	1.0	0.7647058823529411	13	13	17.0
pool	maxbin.txt.056.fasta	1286_AT	0.8855545819319275	0.9982360017316081	4002231	3544194	3550457.0	0.2631578947368421	0.7142857142857143	19	5	7.0
pool	maxbin.txt.052.fasta	1030893	0.9039261865050031	0.9981554974448376	3230412	2920054	2925450.0	0.6153846153846154	0.8888888888888888	13	8	9.0
pool	maxbin.txt.103.fasta	1035987	0.9993971561755233	0.9981203674324466	2027059	2025837	2029652.0	0.9736842105263158	0.9487179487179487	38	37	39.0
pool	maxbin.txt.041.fasta	1139_CM	0.890366298058105	0.9980161376025013	3824563	3405262	3412031.0	0.09090909090909091	0.5	33	3	6.0
pool	maxbin.txt.141.fasta	1049211	0.9569155456021523	0.997922758648688	3699014	3539644	3547012.0	0.42857142857142855	0.8333333333333334	35	15	18.0
pool	maxbin.txt.180.fasta	1036770	0.996686304819335	0.9979088766951165	2314033	2306365	2311198.0	0.9662921348314607	0.9772727272727273	89	86	88.0
pool	maxbin.txt.020.fasta	1048879	0.999805665061751	0.9977230057393904	9329254	9327441	9348728.0	0.9787234042553191	0.92	47	46	50.0
pool	maxbin.txt.004.fasta	1049062	0.9250114623891574	0.9976731525973265	3590002	3320793	3328538.0	0.8035714285714286	0.9183673469387755	56	45	49.0
pool	maxbin.txt.008.fasta	1285_AN	0.9892817247735612	0.9976388838512211	4337265	4290777	4300932.0	0.8333333333333334	0.5555555555555556	18	15	27.0
pool	maxbin.txt.007.fasta	1286_CF	0.9677146193366465	0.9974704740321282	4169813	4035189	4045422.0	0.5	0.6666666666666666	32	16	24.0
pool	maxbin.txt.097.fasta	1286_AU	0.9929580511462547	0.997451828281772	4553569	4521503	4533054.0	0.7058823529411765	0.5454545454545454	17	12	22.0
pool	maxbin.txt.190.fasta	1220_AM	0.7545551283788848	0.9973616726551164	4522979	3412837	3421865.0	0.11180124223602485	0.72	161	18	25.0
pool	maxbin.txt.027.fasta	1021_O	0.9881269861572359	0.9973571255559012	6567330	6489356	6506552.0	0.6764705882352942	0.6388888888888888	34	23	36.0
pool	maxbin.txt.280.fasta	1139_AS	0.9917483390298256	0.9973245192624606	6331089	6278847	6295691.0	0.7368421052631579	0.7567567567567568	76	56	74.0
pool	maxbin.txt.005.fasta	1287_D	0.9008971211598775	0.99728763895222	4843270	4363288	4375155.0	0.463768115942029	0.6530612244897959	69	32	49.0
pool	maxbin.txt.053.fasta	1036008	0.9964586067252853	0.9969877895300957	3509918	3497488	3508055.0	0.94	0.9038461538461539	50	47	52.0
pool	maxbin.txt.208.fasta	1035990	0.9933454879120217	0.9968702887382239	5845808	5806907	5825138.0	0.75	0.9	48	36	40.0
pool	maxbin.txt.001.fasta	1139_AO	1.0	0.9967253006556103	5352678	5352678	5370264.0	1.0	0.64	32	32	50.0
pool	maxbin.txt.040.fasta	1048936	0.9931576309782851	0.9965002523049745	6756578	6710347	6733914.0	0.7878787878787878	0.7647058823529411	33	26	34.0
pool	maxbin.txt.018.fasta	1035975	0.9421228952108021	0.9964758912195173	6646687	6261996	6284142.0	0.5346534653465347	0.8307692307692308	101	54	65.0
pool	maxbin.txt.057.fasta	1287_AV	1.0	0.9962925456137038	3830970	3830970	3845226.0	1.0	0.6956521739130435	16	16	23.0
pool	maxbin.txt.164.fasta	1021_AH	0.9788648014434277	0.9961541445253744	5863820	5739887	5762047.0	0.8904109589041096	0.7303370786516854	73	65	89.0
pool	maxbin.txt.283.fasta	1139_AR	0.9997330121051222	0.9959964702581905	4588223	4586998	4605436.0	0.9782608695652174	0.7627118644067796	46	45	59.0
pool	maxbin.txt.260.fasta	1287_C	0.9562671331802779	0.9959846432419801	4309985	4121497	4138113.0	0.6274509803921569	0.6274509803921569	51	32	51.0
pool	maxbin.txt.058.fasta	1030794	0.9776756098628812	0.9958947256536961	9593140	9378979	9417641.0	0.7209302325581395	0.8378378378378378	43	31	37.0
pool	maxbin.txt.012.fasta	1286_AG	0.9871946939689938	0.9956775763355298	4700161	4639974	4660117.0	0.6333333333333333	0.59375	30	19	32.0
pool	maxbin.txt.093.fasta	1139_BG	1.0	0.9956577731273193	5739752	5739752	5764784.0	1.0	0.603448275862069	35	35	58.0
pool	maxbin.txt.051.fasta	1021_T	1.0	0.9955029094747364	3449989	3449989	3465574.0	1.0	0.5714285714285714	8	8	14.0
pool	maxbin.txt.176.fasta	1030965	0.9997855874724052	0.9952061051592869	4743193	4742176	4765019.0	0.9830508474576272	0.90625	59	58	64.0
pool	maxbin.txt.289.fasta	1030791	0.9991107483006	0.9951453978873412	4250765	4246985	4267703.0	0.9285714285714286	0.7647058823529411	14	13	17.0
pool	maxbin.txt.178.fasta	1220_AF	0.7850825520009791	0.9951162824614413	5736142	4503345	4525446.0	0.2682926829268293	0.673469387755102	123	33	49.0
pool	maxbin.txt.316.fasta	1030725	0.9850497476466625	0.9950551492047764	3409307	3358337	3375026.0	0.7619047619047619	0.8888888888888888	21	16	18.0
pool	maxbin.txt.037.fasta	1286_E	0.9960512099243262	0.995041787023536	5742012	5719338	5747837.0	0.9230769230769231	0.631578947368421	52	48	76.0
pool	maxbin.txt.046.fasta	1285_BW	0.9869167556882474	0.9950410799363251	5720523	5645680	5673816.0	0.8571428571428571	0.7	49	42	60.0
pool	maxbin.txt.083.fasta	1139_CH	1.0	0.9950112728667304	3832070	3832070	3851283.0	1.0	0.5882352941176471	20	20	34.0
pool	maxbin.txt.064.fasta	1048960	0.9615532508420535	0.9949995483677653	4043983	3888505	3908047.0	0.8541666666666666	0.8367346938775511	48	41	49.0
pool	maxbin.txt.003.fasta	1030722	0.9134969082418869	0.9949295228844598	3462593	3163068	3179188.0	0.71875	0.8679245283018868	64	46	53.0
pool	maxbin.txt.137.fasta	evo_1036569.031	0.8989032912515694	0.9948548315832861	3732258	3354939	3372290.0	0.52	0.9285714285714286	50	26	28.0
pool	maxbin.txt.229.fasta	1365_G	0.9892774257378586	0.9946778768646818	3695288	3655665	3675225.0	0.76	0.76	25	19	25.0
pool	maxbin.txt.265.fasta	1048894	0.9989993430453009	0.9946733249946328	5254548	5249290	5277401.0	0.9459459459459459	0.7777777777777778	37	35	45.0
pool	maxbin.txt.168.fasta	1220_L	1.0	0.9944803017602682	10677735	10677735	10737000.0	1.0	0.7293233082706767	97	97	133.0
pool	maxbin.txt.036.fasta	1048873	0.9998717820652927	0.994431650589753	8719529	8718411	8767230.0	0.9841269841269841	0.8378378378378378	63	62	74.0
pool	maxbin.txt.313.fasta	1220_AQ	0.9564741389513551	0.9943925953455898	4562460	4363875	4388483.0	0.5087719298245614	0.7073170731707317	57	29	41.0
pool	maxbin.txt.140.fasta	1048990	1.0	0.994302818176627	3256120	3256120	3274777.0	1.0	0.7727272727272727	17	17	22.0
pool	maxbin.txt.287.fasta	1030758	0.9952183882709047	0.9942965875203064	2975984	2961754	2978743.0	0.5454545454545454	0.75	11	6	8.0
pool	maxbin.txt.039.fasta	1285_E	1.0	0.9940396758430323	4132712	4132712	4157492.0	1.0	0.3888888888888889	7	7	18.0
pool	maxbin.txt.065.fasta	1285_BL	0.9892081127345156	0.9939027986850718	4514039	4465324	4492717.0	0.6451612903225806	0.7017543859649122	62	40	57.0
pool	maxbin.txt.253.fasta	1049080	0.9920524213188567	0.9938798737028482	6122242	6073585	6110985.0	0.7777777777777778	0.7241379310344828	27	21	29.0
pool	maxbin.txt.075.fasta	1139_BI	0.8985072784221118	0.9937597218143099	5313583	4774293	4804273.0	0.5714285714285714	0.5714285714285714	14	8	14.0
pool	maxbin.txt.193.fasta	1021_U	1.0	0.9937414391422962	5779316	5779316	5815714.0	1.0	0.45	27	27	60.0
pool	maxbin.txt.236.fasta	1286_W	0.9386177889785702	0.9935863617679226	5160746	4843968	4875236.0	0.3673469387755102	0.4864864864864865	49	18	37.0
pool	maxbin.txt.263.fasta	1036578	0.9555084559561522	0.9933593404513017	2844563	2718004	2736174.0	0.8421052631578947	0.8648648648648649	38	32	37.0
pool	maxbin.txt.025.fasta	1048984	0.993609658507068	0.9932958826102756	6071663	6032863	6073581.0	0.9135802469135802	0.8222222222222222	81	74	90.0
pool	maxbin.txt.033.fasta	1287_Y	1.0	0.993267813596854	4005125	4005125	4032271.0	1.0	0.65625	21	21	32.0
pool	maxbin.txt.223.fasta	1030731	0.9102638822403064	0.993234828148051	3342400	3042466	3063189.0	0.34	0.8095238095238095	50	17	21.0
pool	maxbin.txt.015.fasta	1220_N	1.0	0.9930014281910651	3647471	3647471	3673178.0	1.0	0.38461538461538464	5	5	13.0
pool	maxbin.txt.249.fasta	1285_U	0.9615598591692284	0.992806509500942	5171313	4972527	5008556.0	0.55	0.6875	40	22	32.0
pool	maxbin.txt.087.fasta	1220_I	0.9857074470713801	0.9926749254136678	6778705	6681820	6731126.0	0.8024691358024691	0.6842105263157895	81	65	95.0
pool	maxbin.txt.022.fasta	1139_CK	0.7383657532920491	0.9926369322976473	8832265	6521442	6569816.0	0.6627906976744186	0.7037037037037037	86	57	81.0
pool	maxbin.txt.089.fasta	1035924		0.9923149252362169	912672	865378	872080.0		0.96	68	48	50.0
pool	maxbin.txt.135.fasta	1287_BR	0.8543752454859791	0.9922931018764349	6675534	5703411	5747708.0	0.6666666666666666	0.675	81	54	80.0
pool	maxbin.txt.148.fasta	1049023	0.9960993328743382	0.9922482532006425	5896940	5873938	5919827.0	0.9479166666666666	0.883495145631068	96	91	103.0
pool	maxbin.txt.321.fasta	1048930	0.9983110965613077	0.9920870503861531	4380357	4372959	4407838.0	0.9	0.8571428571428571	20	18	21.0
pool	maxbin.txt.017.fasta	1036698	0.8722352601838134	0.9920241669583156	3889923	3392928	3420207.0	0.7037037037037037	0.9661016949152542	81	57	59.0
pool	maxbin.txt.307.fasta	1021_BF	0.9998087677972939	0.9919565543919934	6024090	6022938	6071776.0	0.96	0.47058823529411764	25	24	51.0
pool	maxbin.txt.155.fasta	1286_BY	0.9996143580609913	0.9917859450593673	3907770	3906263	3938615.0	0.9444444444444444	0.5	18	17	34.0
pool	maxbin.txt.011.fasta	1036548	0.8796058623709329	0.9917596179562665	6837916	6014671	6064646.0	0.519774011299435	0.8932038834951457	177	92	103.0
pool	maxbin.txt.082.fasta	1036746	0.9604373439020484	0.9916068062983855	2484818	2386512	2406712.0	0.7692307692307693	0.8823529411764706	39	30	34.0
pool	maxbin.txt.252.fasta	1021_G	0.9992905160323065	0.9915806729798822	6203100	6198699	6251331.0	0.9622641509433962	0.5862068965517241	53	51	87.0
pool	maxbin.txt.119.fasta	1286_CK	0.9490112898117666	0.991546609618423	5342516	5070108	5113333.0	0.4909090909090909	0.5094339622641509	55	27	53.0
pool	maxbin.txt.080.fasta	1048981	0.961310449177317	0.9915143376625676	4428741	4257395	4293831.0	0.7	0.7368421052631579	40	28	38.0
pool	maxbin.txt.185.fasta	1030713	0.9985862390144483	0.9913178125994209	2465056	2461571	2483130.0	0.85	0.85	20	17	20.0
pool	maxbin.txt.297.fasta	1036677	0.9996674421092121	0.9912696955124846	3169373	3168319	3196223.0	0.9655172413793104	0.717948717948718	29	28	39.0
pool	maxbin.txt.215.fasta	1036002	0.9957444570577692	0.9910683961080814	4126148	4108589	4145616.0	0.8524590163934426	0.8387096774193549	61	52	62.0
pool	maxbin.txt.329.fasta	1285_BT	1.0	0.990952516959598	5169611	5169611	5216810.0	1.0	0.5526315789473685	21	21	38.0
pool	maxbin.txt.050.fasta	1220_BI	0.9860851036590615	0.9905985284492542	8154714	8041242	8117559.0	0.7717391304347826	0.6893203883495146	92	71	103.0
pool	maxbin.txt.262.fasta	1139_CL	0.9964938214341533	0.9901868820836754	4958675	4941289	4990259.0	0.6923076923076923	0.375	26	18	48.0
pool	maxbin.txt.207.fasta	1036659	0.93563499644968	0.9900835119150476	5872710	5494713	5549747.0	0.5614035087719298	0.9014084507042254	114	64	71.0
pool	maxbin.txt.243.fasta	1035912		0.9900759741063134	997016	944281	953746.0		0.92	49	23	25.0
pool	maxbin.txt.315.fasta	1285_BN	0.9235954500556214	0.9899392986237354	4812894	4445167	4490343.0	0.5217391304347826	0.782608695652174	69	36	46.0
pool	maxbin.txt.312.fasta	1049053	0.9905747896400824	0.9898624732773329	4824826	4779351	4828298.0	0.6	0.8	40	24	30.0
pool	maxbin.txt.152.fasta	1035915	1.0	0.9895594459633859	1261337	1261337	1274645.0	1.0	0.8461538461538461	33	33	39.0
pool	maxbin.txt.291.fasta	1036632	0.9873059491486402	0.9893090057208497	4204568	4151195	4196055.0	0.9117647058823529	0.775	34	31	40.0
pool	maxbin.txt.161.fasta	1286_BG	0.998624240445729	0.9892512760964753	5118627	5111585	5167125.0	0.9210526315789473	0.5737704918032787	38	35	61.0
pool	maxbin.txt.115.fasta	1286_AD	0.9908495717146247	0.9888294618376181	4314880	4275397	4323695.0	0.9285714285714286	0.5416666666666666	14	13	24.0
pool	maxbin.txt.227.fasta	1036656	0.9937031092795074	0.9888147841211107	3393262	3371895	3410037.0	0.96875	0.93	96	93	100.0
pool	maxbin.txt.081.fasta	1036761	0.9767747040029413	0.9887681898613491	4009077	3915965	3960448.0	0.6666666666666666	0.8095238095238095	51	34	42.0
pool	maxbin.txt.035.fasta	1021_Y	0.9970084826783584	0.9885797997313319	5487182	5470767	5533966.0	0.8095238095238095	0.3333333333333333	21	17	51.0
pool	maxbin.txt.182.fasta	1035984	0.994128829329084	0.9885107044221252	2764355	2748125	2780066.0	0.9090909090909091	0.9302325581395349	88	80	86.0
pool	maxbin.txt.322.fasta	1048900	1.0	0.9882772953036523	5127824	5127824	5188649.0	1.0	0.7	21	21	30.0
pool	maxbin.txt.210.fasta	1286_CH	0.9963034575898335	0.9879727873311289	6320501	6297137	6373796.0	0.9365079365079365	0.6555555555555556	63	59	90.0
pool	maxbin.txt.096.fasta	1220_BU	1.0	0.9873603463443691	8967493	8967493	9082290.0	1.0	0.4973544973544973	94	94	189.0
pool	maxbin.txt.151.fasta	1220_BO	0.9822230179836479	0.9871569928041022	8327454	8179417	8285832.0	0.8085106382978723	0.7169811320754716	94	76	106.0
pool	maxbin.txt.021.fasta	1030875	0.9948913332538203	0.9871016808614621	3613663	3595202	3642180.0	0.9272727272727272	0.8360655737704918	55	51	61.0
pool	maxbin.txt.049.fasta	1049047	0.9695293539919995	0.9868365473171057	3233768	3135233	3177054.0	0.4827586206896552	0.5	29	14	28.0
pool	maxbin.txt.072.fasta	1036734	0.9229350483639602	0.9865605615367614	2485942	2294363	2325618.0	0.6818181818181818	0.7894736842105263	44	30	38.0
pool	maxbin.txt.076.fasta	1049026	0.9933337970832149	0.9865433634772725	3306380	3284339	3329138.0	0.875	0.6363636363636364	24	21	33.0
pool	maxbin.txt.277.fasta	1286_CL	1.0	0.9862164701978469	2900723	2900723	2941264.0	1.0	0.65	26	26	40.0
pool	maxbin.txt.156.fasta	1286_BC	0.9963865127982594	0.9857848174845001	5332522	5313253	5389871.0	0.7272727272727273	0.6666666666666666	33	24	36.0
pool	maxbin.txt.166.fasta	1220_CD	1.0	0.9857712973569966	6137211	6137211	6225796.0	1.0	0.5833333333333334	42	42	72.0
pool	maxbin.txt.247.fasta	1048891	0.9928649611859174	0.9856288669066674	3708319	3681860	3735544.0	0.875	0.8448275862068966	56	49	58.0
pool	maxbin.txt.325.fasta	1286_AY	0.9940762353054315	0.9855918183185441	3493893	3473196	3523970.0	0.8125	0.5909090909090909	16	13	22.0
pool	maxbin.txt.006.fasta	1285_A	0.9991773995991389	0.9855822938266644	6466080	6460761	6555273.0	0.9782608695652174	0.6923076923076923	46	45	65.0
pool	maxbin.txt.158.fasta	1036587	0.9860584107352743	0.9855207768806064	3950267	3895194	3952422.0	0.7241379310344828	0.8076923076923077	58	42	52.0
pool	maxbin.txt.145.fasta	1010920	0.9651896797139939	0.9850320047432093	4623399	4462457	4530266.0	0.6888888888888889	0.8532110091743119	135	93	109.0
pool	maxbin.txt.218.fasta	1036623	0.9773985284678397	0.9849159478899302	2160877	2112038	2144384.0	0.6578947368421053	0.9259259259259259	38	25	27.0
pool	maxbin.txt.196.fasta	1036764	1.0	0.9847584907206358	2403697	2403697	2440900.0	1.0	0.7692307692307693	40	40	52.0
pool	maxbin.txt.195.fasta	1035996	0.9985022034945553	0.9846135219735364	3518502	3513232	3568133.0	0.9767441860465116	0.875	43	42	48.0
pool	maxbin.txt.257.fasta	1036620	0.923670318280609	0.9845404715884625	4279934	3953248	4015323.0	0.6875	0.859375	80	55	64.0
pool	maxbin.txt.063.fasta	1049044	0.9997345605330931	0.9839259739678202	4769449	4768183	4846079.0	0.9850746268656716	0.7333333333333333	67	66	90.0
pool	maxbin.txt.044.fasta	1035933	0.9984689591796665	0.9839099525404634	2470215	2466433	2506767.0	0.9285714285714286	0.7222222222222222	28	26	36.0
pool	maxbin.txt.032.fasta	1220_AZ	1.0	0.9838334104904152	6541286	6541286	6648774.0	1.0	0.4838709677419355	45	45	93.0
pool	maxbin.txt.293.fasta	1030821	1.0	0.9835594225199682	4039631	4039631	4107155.0	1.0	0.9420289855072463	65	65	69.0
pool	maxbin.txt.246.fasta	1286_CQ	1.0	0.9831006783382346	4064790	4064790	4134663.0	1.0	0.8076923076923077	42	42	52.0
pool	maxbin.txt.108.fasta	1030947	0.9974315870757271	0.9830139118175362	9220480	9196798	9355715.0	0.9873417721518988	0.8387096774193549	79	78	93.0
pool	maxbin.txt.090.fasta	evo_1048963.035	0.9971450243498073	0.9827550983845791	5253635	5238636	5330561.0	0.8378378378378378	0.775	37	31	40.0
pool	maxbin.txt.113.fasta	1220_AH	0.997936433547267	0.9822877049795429	4276092	4267268	4344214.0	0.8809523809523809	0.7708333333333334	42	37	48.0
pool	maxbin.txt.121.fasta	1048771	0.9991945385607841	0.9818425837956011	3847484	3844385	3915480.0	0.9285714285714286	0.5	14	13	26.0
pool	maxbin.txt.278.fasta	1286_CO	1.0	0.9816029577854585	4383882	4383882	4466044.0	1.0	0.7205882352941176	49	49	68.0
pool	maxbin.txt.234.fasta	1035999	0.9911939808530082	0.9815968978710481	1803312	1787432	1820943.0	0.8846153846153846	0.7419354838709677	52	46	62.0
pool	maxbin.txt.201.fasta	1286_AE	1.0	0.9808998273411556	4626724	4626724	4716816.0	1.0	0.7045454545454546	31	31	44.0
pool	maxbin.txt.067.fasta	1036653	0.9968799370016527	0.9805469209264563	5325854	5309237	5414567.0	0.8571428571428571	0.8571428571428571	28	24	28.0
pool	maxbin.txt.330.fasta	1048906	0.9931082052902332	0.9805045477487963	4424682	4394188	4481558.0	0.8421052631578947	0.8333333333333334	95	80	96.0
pool	maxbin.txt.130.fasta	1036575	0.9388694577999332	0.9802406230006934	5847159	5489719	5600379.0	0.46875	0.7894736842105263	64	30	38.0
pool	maxbin.txt.290.fasta	1030803	1.0	0.9795984652387945	2277107	2277107	2324531.0	1.0	0.7916666666666666	57	57	72.0
pool	maxbin.txt.209.fasta	1287_CG	0.9997889624580614	0.978702944738371	6463305	6461941	6602556.0	0.9787234042553191	0.5111111111111111	47	46	90.0
pool	maxbin.txt.029.fasta	1220_AB	1.0	0.978636458760202	3914126	3914126	3999571.0	1.0	0.48148148148148145	13	13	27.0
pool	maxbin.txt.308.fasta	1030773	0.9722366538715383	0.9785041637785437	2577283	2505729	2560775.0	0.8897058823529411	0.9029850746268657	136	121	134.0
pool	maxbin.txt.203.fasta	1036545	0.9987667401530177	0.9784183547613062	4149977	4144859	4236285.0	0.9696969696969697	0.7901234567901234	66	64	81.0
pool	maxbin.txt.023.fasta	1287_BL	1.0	0.977737661503619	4308533	4308533	4406635.0	1.0	0.5909090909090909	13	13	22.0
pool	maxbin.txt.198.fasta	1036662	0.9978093726156941	0.9776912183219358	3621337	3613404	3695854.0	0.9574468085106383	0.75	47	45	60.0
pool	maxbin.txt.088.fasta	1286_V	0.9944538258017538	0.9775699800364446	5961587	5928523	6064551.0	0.625	0.45454545454545453	16	10	22.0
pool	maxbin.txt.171.fasta	1220_AG	0.9667891024680284	0.9768578817969201	3576296	3457524	3539434.0	0.7142857142857143	0.4838709677419355	21	15	31.0
pool	maxbin.txt.285.fasta	1049038	0.999291495608489	0.9766847100561418	3206755	3204483	3280980.0	0.9444444444444444	0.4722222222222222	18	17	36.0
pool	maxbin.txt.264.fasta	1285_G	1.0	0.976277987503592	4705450	4705450	4819785.0	1.0	0.5901639344262295	36	36	61.0
pool	maxbin.txt.306.fasta	1030824	0.9945259195659688	0.9757053406440708	2074321	2062966	2114333.0	0.9405940594059405	0.9134615384615384	101	95	104.0
pool	maxbin.txt.204.fasta	1030770	0.9940189493368141	0.9754419722232484	2443885	2429268	2490428.0	0.8275862068965517	0.6666666666666666	29	24	36.0
pool	maxbin.txt.142.fasta	1285_BJ	0.9945144194476935	0.9753964797414406	3857568	3836407	3933177.0	0.96875	0.7045454545454546	32	31	44.0
pool	maxbin.txt.095.fasta	1048933	0.9972767411949032	0.9753417972963411	4533539	4521193	4635496.0	0.8461538461538461	0.3235294117647059	13	11	34.0
pool	maxbin.txt.169.fasta	1287_AL	1.0	0.9753312879648584	4676932	4676932	4795224.0	1.0	0.4666666666666667	35	35	75.0
pool	maxbin.txt.286.fasta	1049065	1.0	0.9744968426481536	3673169	3673169	3769298.0	1.0	0.59375	19	19	32.0
pool	maxbin.txt.059.fasta	1285_AG	0.9887126706737253	0.9743579318366158	5235428	5176334	5312559.0	0.8	0.36923076923076925	30	24	65.0
pool	maxbin.txt.062.fasta	1365_B	0.9946127646444508	0.974345694297913	3370560	3352402	3440670.0	0.5882352941176471	0.3333333333333333	17	10	30.0
pool	maxbin.txt.326.fasta	1053043	0.995175067533235	0.9741198156529797	4740999	4718124	4843474.0	0.84375	0.8571428571428571	64	54	63.0
pool	maxbin.txt.292.fasta	1021_A	1.0	0.973887598023982	2839231	2839231	2915358.0	1.0	0.5681818181818182	25	25	44.0
pool	maxbin.txt.136.fasta	1030857	0.9968572741155145	0.9738603655666057	5293812	5277175	5418821.0	0.9215686274509803	0.8245614035087719	51	47	57.0
pool	maxbin.txt.233.fasta	1139_BL	0.9965018236212185	0.9732978021960933	5024618	5007041	5144408.0	0.7878787878787878	0.6190476190476191	33	26	42.0
pool	maxbin.txt.105.fasta	1049074	1.0	0.9724508974601114	4978899	4978899	5119949.0	1.0	0.6756756756756757	25	25	37.0
pool	maxbin.txt.206.fasta	1036602	0.9982992849470766	0.9711580662117054	2444854	2440696	2513181.0	0.9259259259259259	0.7142857142857143	27	25	35.0
pool	maxbin.txt.031.fasta	1285_K	0.991860686638359	0.9710220949195996	5459060	5414627	5576214.0	0.9642857142857143	0.5625	56	54	96.0
pool	maxbin.txt.104.fasta	1036596	0.9691383515991354	0.9708348268536409	5041662	4886068	5032852.0	0.6111111111111112	0.7457627118644068	72	44	59.0
